n_estimators,min_samples_split,max_features,accuracy,f1,roc_auc,pr_auc,matthews
300,51,4,0.9539063087450185,0.8219575951205345,0.9799815846972004,0.908194329611263,0.7954838781926267
100,63,4,0.9513497255432739,0.8108740134463607,0.9767029765955305,0.8950664376805666,0.7829831608913681
200,63,4,0.9521016617790812,0.8132512459689241,0.9771957635172546,0.8966746633770988,0.7858302970130675
300,63,4,0.9523272426498233,0.8138578978273635,0.9772085045471933,0.8968927750821546,0.7865891775992492
100,78,4,0.9483419806000452,0.7992988606485539,0.9743409200648849,0.883668914892924,0.7696752074813367
200,78,4,0.9492443040830137,0.8024582967515365,0.9744878933629969,0.8850894668016928,0.7733734936852523
300,78,4,0.9479660124821415,0.7975424224692803,0.9741691168068531,0.8839975494071783,0.7677203274749421
100,97,4,0.9434543950672983,0.7783018867924528,0.9696156031267491,0.864033515212128,0.7460203670395188
200,97,4,0.9423264907135875,0.7728753331359195,0.970160909175819,0.8664968660859974,0.7400508786660436
300,97,4,0.9429280397022333,0.7760401298318088,0.9702667500150735,0.866733519494724,0.74347575996359
100,121,4,0.9377396796751636,0.7561837455830389,0.9657797505306338,0.8471555486206406,0.7205999330473005
200,121,4,0.9369125498157757,0.7527262010020631,0.9659158889371443,0.8477161098698138,0.7166859306722663
300,121,4,0.9368373561921949,0.7530864197530864,0.9660905012411469,0.8483416458721764,0.7169514479560282
100,151,4,0.9299947364463493,0.725287695485394,0.9610771316871722,0.8259328653866073,0.6853045830639587
200,151,4,0.9299947364463493,0.72561155319776,0.9611999522060893,0.8265924930766378,0.6856030335502089
300,151,4,0.9311226408000601,0.7286729857819905,0.9610244871559884,0.8250233630413338,0.6894294364675863
100,188,4,0.9221745995939544,0.6931514971835162,0.9547293148124906,0.7984871623569365,0.6487985816493301
200,188,4,0.9245056019249568,0.7019002375296912,0.9556467692911483,0.802345131396649,0.658925396002151
300,188,4,0.924430408301376,0.7004470938897168,0.9554093045835502,0.8019126795986603,0.6575460673484957
100,235,4,0.918264531167757,0.6728859464339453,0.9484078578245524,0.7734121779049736,0.62679691270952
200,235,4,0.9193924355214678,0.6786570743405276,0.9494794085393191,0.7779292346967858,0.6330622950271322
300,235,4,0.9199187908865328,0.6812331637234361,0.9493431196482032,0.7777381208835874,0.6358855225694159
100,293,4,0.9129257838935259,0.6447852760736197,0.9421145916193919,0.7500415721131887,0.5965811475914855
200,293,4,0.9128505902699451,0.6448053938093778,0.9435869831618762,0.753922482126058,0.5965041102152099
300,293,4,0.9138281073764944,0.6495412844036698,0.9436386495431238,0.7547092849716164,0.6016817846106169
100,366,4,0.9072862621249718,0.6221268771069568,0.93746549513398,0.7299439935087636,0.5706137512080464
200,366,4,0.9078878111136176,0.6224961479198767,0.9383405631154006,0.7336648778631571,0.5716596050488626
300,366,4,0.9074366493721332,0.6206471494607088,0.9381090927112581,0.7328666983334267,0.5695496325228949
100,457,4,0.9044289044289044,0.6054020490530891,0.9300639348895248,0.7047931650831037,0.5530449357845915
200,457,4,0.9042033235581622,0.6038557213930348,0.9310913434533228,0.709235317075316,0.5514744752879065
300,457,4,0.9045040980524851,0.6048537647790915,0.9306062814080182,0.7073759498134653,0.5526906699255334
100,571,4,0.9020227084743214,0.5896062992125984,0.9238930377494647,0.6838717773426658,0.5369160332178806
200,571,4,0.902398676592225,0.5884590995561192,0.9244830628071579,0.6855038446717402,0.5365442109271955
300,571,4,0.9026242574629672,0.5918688937913646,0.9247480160360408,0.6871138384513114,0.5395817312664408
100,713,4,0.8995413188961576,0.5739795918367347,0.9179737759506941,0.6639452388371133,0.520888783323155
200,713,4,0.8989397699075118,0.5727908455181182,0.9177048097989956,0.6640815689126887,0.519061546422218
300,713,4,0.8987893826603504,0.5726984126984127,0.9176573319059367,0.6652782637060669,0.5187701214319544
100,891,4,0.8960824122114445,0.5533290239172592,0.9118812311286035,0.6450686224867537,0.4994761532359758
200,891,4,0.8968343484472516,0.5582743077913715,0.9122390584398941,0.6457391532853636,0.5044850586928542
300,891,4,0.8969095420708324,0.558169513374154,0.9118493785537567,0.6451515623046297,0.5045201592263149
100,1113,4,0.8942025716219265,0.541544477028348,0.9050827128602239,0.6244523244186236,0.4874070581112435
200,1113,4,0.8945033461162494,0.5428478331704139,0.905443725428999,0.6260954706748122,0.48889172937043673
300,1113,4,0.8941273779983457,0.5401698236446767,0.9055266675274386,0.6265263234860633,0.4862336191889986
100,1391,4,0.8936762162568614,0.5330250990752973,0.899408314595492,0.6089891613391407,0.4800846859657297
200,1391,4,0.8943529588690879,0.5296283896886508,0.8999227963811863,0.6118098920824745,0.478809308192638
300,1391,4,0.8942025716219265,0.528643216080402,0.8995828767379593,0.6117686260644282,0.4778183962533772
100,1738,4,0.8914956011730205,0.5129935875801552,0.8922721339529688,0.5909889654775395,0.4614590518226888
200,1738,4,0.8933002481389578,0.513874614594039,0.8924787242356561,0.5928168052264761,0.46564163356748933
300,1738,4,0.8937514098804421,0.5165925419089976,0.8926153391767508,0.5926191398258862,0.46844471563087164
100,2172,4,0.8911948266786976,0.49634528367560043,0.8856136917716121,0.5744632454371997,0.4492273343560244
200,2172,4,0.8910444394315362,0.4942408376963351,0.8861689047238822,0.5778967501299567,0.44748070311646065
300,2172,4,0.8905180840664711,0.4909090909090909,0.8862454763073526,0.5758122112246521,0.44408486153245574
100,2,5,0.9742085871118129,0.9019719919977136,0.9925874042178026,0.9594365997840089,0.8872724268465939
200,2,5,0.9754116850891045,0.9063841969653593,0.9928977034744989,0.9595365362780774,0.8923509783156963
300,2,5,0.9757124595834273,0.9076879108316662,0.9930089115980192,0.960218801491136,0.8938550159491073
100,3,5,0.974734942476878,0.9039451114922813,0.9924885107511718,0.9595214286066692,0.8895441759319986
200,3,5,0.9745093616061358,0.903446311592139,0.9926879028535593,0.959825001853953,0.8889837253378109
300,3,5,0.9754116850891045,0.9067047075606277,0.9926643269320192,0.9604867293331004,0.8927288674217356
100,4,5,0.9730054891345213,0.8971641363506159,0.9923630065901222,0.9588203252518888,0.8817368412976272
200,4,5,0.9740581998646515,0.9012310334955626,0.9926139396699192,0.959437177346918,0.8864181655752653
300,4,5,0.9742837807353937,0.9021739130434783,0.9927106511097689,0.9603161101932729,0.8875039091571398
100,5,5,0.972328746522295,0.8944348823866897,0.9917186315090485,0.9574784123238583,0.8785995335230641
200,5,5,0.9738326189939093,0.9001148105625718,0.9921481396541283,0.9592349700858863,0.8851385331692563
300,5,5,0.9741333934882322,0.9011494252873563,0.9922938087523251,0.9587688027788561,0.8863338561831096
100,6,5,0.973381457252425,0.898741418764302,0.9918321470631877,0.9579681693263361,0.8835515320836778
200,6,5,0.9728551018873599,0.8964726125609407,0.9920795186739858,0.9579182001065465,0.8809437971884942
300,6,5,0.9739830062410707,0.9006318207926479,0.9920658496556461,0.9581309181466504,0.8857357169793215
100,7,5,0.972027972027972,0.893348623853211,0.9912458841206337,0.9544472528148485,0.8773471126907014
200,7,5,0.9724791337694564,0.8948879954049397,0.9916980903603876,0.9561254819964209,0.8791262874683252
300,7,5,0.9730054891345213,0.8968687158862396,0.9919294855222272,0.9569948087433287,0.8814069519156775
100,8,5,0.9729302955109407,0.8961937716262975,0.9909862730952486,0.95405307195993,0.8806583126345129
200,8,5,0.9724791337694564,0.8944636678200693,0.9915066990228634,0.9540441183575963,0.8786687567424246
300,8,5,0.9730806827581021,0.8968299711815562,0.9915797342181024,0.9551665518523434,0.8813846200445938
100,10,5,0.9712760357921648,0.8897228637413395,0.9909873264874876,0.9538623015329952,0.8732302439468463
200,10,5,0.9713512294157456,0.8901067205076435,0.9910749085279325,0.9534944866314601,0.8736615717719995
300,10,5,0.9718023911572299,0.8917123881028011,0.9911283807244469,0.9543017726341183,0.8755211602435586
100,12,5,0.9699225505677118,0.8843262001156738,0.9901695178984886,0.9501394193192882,0.8670498294920511
200,12,5,0.9708248740506805,0.8880553952683208,0.9904077099483467,0.9509521980608966,0.8713060772923183
300,12,5,0.9711256485450034,0.8892094633583382,0.9905582447154572,0.9514311794896914,0.8726330933443645
100,15,5,0.9693961952026469,0.8824718452209067,0.9894788688012005,0.9464190895917218,0.864897268225544
200,15,5,0.9693961952026469,0.8822678623083599,0.9894810759087489,0.9466212300787589,0.8646883940807292
300,15,5,0.9695465824498083,0.8830493791510251,0.989622330791849,0.9468450382847085,0.86556126147667
100,18,5,0.9678923227310324,0.876339415001448,0.9886100459309113,0.9417132418700767,0.8578944983733096
200,18,5,0.9670651928716445,0.8733371891266628,0.9887166642739615,0.9432701525466436,0.8544185346242479
300,18,5,0.9679675163546131,0.8764501160092807,0.9888095132756015,0.9441251062209759,0.8580491787921187
100,22,5,0.9659372885179337,0.8690372940156115,0.9876947734790346,0.9401547740614815,0.8494709340474164
200,22,5,0.9669148056244831,0.8723157283807312,0.9879061040267975,0.9402127333918641,0.8533110878229468
300,22,5,0.9666140311301602,0.8715277777777778,0.9879300812406191,0.9402828474046223,0.8523489351860547
100,27,5,0.9639070606812542,0.861271676300578,0.9862376310432486,0.934407734163841,0.8405389673807552
200,27,5,0.963982254304835,0.8610385842761822,0.9863745720343221,0.935004943005132,0.8403487714160404
300,27,5,0.9645086096699,0.8630295995356936,0.9864964645648382,0.9350929234632529,0.842642787134413
100,33,5,0.9624783818332205,0.8548996801395755,0.984950335565622,0.9275305401657972,0.8333541953482722
200,33,5,0.9630799308218663,0.8565585743499854,0.985050758959076,0.9289043210586772,0.8353935743520036
300,33,5,0.9625535754568013,0.8548104956268222,0.9852818029901692,0.9296250706850553,0.8333248899935997
100,41,5,0.9605233476201218,0.8468047855266997,0.9830962147403283,0.920867955326876,0.824161154815457
200,41,5,0.9603729603729604,0.8465793304221252,0.9831417614142824,0.9215160077467646,0.8238314359503623
300,41,5,0.9595458305135725,0.8435136707388017,0.9831927255340371,0.9217476587085838,0.8202856931835378
100,51,5,0.9560869238288593,0.8308227114716107,0.980455410558622,0.910682497061308,0.805594582485375
200,51,5,0.9558613429581172,0.8296081277213353,0.98069162122784,0.9115883746998157,0.8042550888988713
300,51,5,0.9563876983231822,0.8315911730545877,0.9808604147937603,0.9119985622548668,0.8065415056105175
100,63,5,0.9523272426498233,0.8163383545770567,0.9783912633854803,0.901169390235794,0.7889499794326081
200,63,5,0.9521768554026618,0.8151162790697675,0.9786243640395166,0.9015132071740495,0.7876535126209498
300,63,5,0.9525528235205655,0.8167295962823119,0.9785948188952884,0.9018651133874436,0.7894785091969934
100,78,5,0.9475900443642379,0.7972068664533023,0.9749279605112343,0.8859601613015533,0.7671154160437053
200,78,5,0.948116399729303,0.798951048951049,0.9751282053597199,0.8873304654316383,0.769172635338475
300,78,5,0.9487931423415294,0.8018620890311318,0.9753795648125658,0.8889703197694997,0.7724614664120778
100,97,5,0.941123392736296,0.7717866511221219,0.9707916403193204,0.8692795006474601,0.7379961161245997
200,97,5,0.9424016843371682,0.7765460910151692,0.97149385165047,0.8721952206371035,0.7434975986172516
300,97,5,0.9428528460786525,0.7784256559766763,0.9716902340607458,0.8733124765368407,0.7456306021906527
100,121,5,0.938717196781713,0.7605054363796651,0.9664550251173855,0.8510139052062512,0.7254436375531033
200,121,5,0.9383412286638093,0.7593896713615024,0.9669449528316036,0.8529380749932604,0.7240872731038408
300,121,5,0.9392435521467779,0.7634660421545667,0.9672894120937656,0.8542021998767757,0.7286463232335862
100,151,5,0.9309722535528987,0.7317358270017533,0.9616176473096312,0.8290365086796762,0.6921466043026288
200,151,5,0.9322505451537709,0.7360093759156168,0.9623353585551551,0.8332250360479075,0.6971895703009616
300,151,5,0.9331528686367396,0.7387599177196591,0.9625875205925641,0.8341987305445484,0.7005059271592117
100,188,5,0.9262350552673133,0.7120633988846492,0.9554999966391771,0.8025520084106149,0.6698201855681256
200,188,5,0.9274381532446049,0.7170917619466433,0.9565327724872406,0.808086339295998,0.6755196811625719
300,188,5,0.9277389277389277,0.7171033264645276,0.9568282239295203,0.8087153187539031,0.675776796884576
100,235,5,0.9199187908865328,0.6859333529932173,0.9508121002062944,0.7814989004664705,0.6401575862456141
200,235,5,0.920144371757275,0.6878306878306878,0.9506161692498354,0.7826115320598902,0.6421192747319215
300,235,5,0.9209715016166629,0.6904270986745213,0.9508581986571356,0.7837276846542409,0.645230357754353
100,293,5,0.9128505902699451,0.6539265452373842,0.9436621000608258,0.7551461342940704,0.604439130163045
200,293,5,0.9130761711406873,0.6524353577871317,0.9446514109386457,0.7597999144639652,0.603329394336806
300,293,5,0.9127002030227837,0.6512466206067888,0.944783084968524,0.7595406273562799,0.6018892246712038
100,366,5,0.9091661027144898,0.6357056694813028,0.9379200338851204,0.7343171460562028,0.5844767408544367
200,366,5,0.9084893601022633,0.63354411321891,0.9380738291520184,0.735206112450817,0.5818637925178433
300,366,5,0.908865328220167,0.6340579710144928,0.9384559597271092,0.7354682000513276,0.5827077871487224
100,457,5,0.9039025490638394,0.6086956521739131,0.9309802858144082,0.7117672305468596,0.5551781638961695
200,457,5,0.9048048725468081,0.613080684596577,0.9315083864569071,0.7143699755839523,0.5599835450383339
300,457,5,0.9042033235581622,0.6118220597196831,0.9315594007381972,0.7136283796858486,0.558218325488044
100,571,5,0.8993909316489962,0.5898221949724096,0.9227665350728953,0.6845168206952995,0.5337686928437726
200,571,5,0.9019475148507407,0.5997544505831799,0.9232800888701888,0.6872413934335053,0.5452462299520798
300,571,5,0.9011203849913527,0.5974900520355065,0.9241013836858836,0.6903595999664589,0.5423504364284027
100,713,5,0.898112640048124,0.5748352682773769,0.9170567227643179,0.6653973460044535,0.5195650211644586
200,713,5,0.8978870591773818,0.5740276035131744,0.9166807871388232,0.6641392710462636,0.5186019953233055
300,713,5,0.8983382209188661,0.5769712140175219,0.9170737776862831,0.6653307764669849,0.52162269502327
100,891,5,0.8954808632227987,0.5631678189817725,0.9102543420577285,0.643100726561959,0.5064793474310814
200,891,5,0.8963079930821867,0.5645721502999684,0.9106551578046784,0.6458560431828616,0.5087375763176162
300,891,5,0.8963079930821867,0.5653955247399937,0.910964328426833,0.6462386273167662,0.5094101926931243
100,1113,5,0.892999473644635,0.5458027449728694,0.9048407586952263,0.6272129376119233,0.4889324792709398
200,1113,5,0.8939769907511843,0.5483664317745035,0.9049667895523955,0.627917840354705,0.4923917831887329
300,1113,5,0.8947289269869915,0.5518565941101152,0.9052303633390608,0.6293037177426022,0.49626879575486416
100,1391,5,0.8912700203022784,0.5332472562943835,0.8969651970239763,0.6041948350610921,0.47639150489169224
200,1391,5,0.8914956011730205,0.53406522441072,0.8980648632792181,0.60759194327981,0.4773755714960458
300,1391,5,0.8931498608917964,0.5396825396825397,0.8985719211577041,0.6113118684704076,0.484303676602095
100,1738,5,0.8919467629145048,0.5205205205205206,0.8916616179081496,0.58991480953012,0.46777328454156214
200,1738,5,0.8922475374088278,0.5247097844112769,0.8919173664953249,0.5911708095442375,0.4714077364072729
300,1738,5,0.8929242800210542,0.5275381552753815,0.8925059117877301,0.5942878793058514,0.47469334940835084
100,2172,5,0.8852545304158207,0.491672218520986,0.8829852022467953,0.5678733829608469,0.43456981965405833
200,2172,5,0.8869839837581773,0.4974924774322969,0.8847354385327069,0.5734209920758041,0.4419093988169623
300,2172,5,0.8880366944883074,0.5044925124792013,0.8852920058464272,0.5761380268374123,0.4489928959910198
100,2,6,0.9748853297240394,0.9048974943052391,0.9924853505744549,0.9590450688796165,0.8906577129112672
200,2,6,0.9754868787126851,0.9071225071225071,0.9930337917194743,0.9619892122930861,0.8932179397699297
300,2,6,0.9754868787126851,0.9071225071225071,0.9929920071606594,0.9624119141688537,0.8932179397699297
100,3,6,0.9738326189939093,0.9008547008547009,0.9925003990350125,0.9595410526481674,0.8859959511993318
200,3,6,0.9748853297240394,0.9046259280411194,0.9927439834499038,0.961262224972549,0.890331064508831
300,3,6,0.9750357169712008,0.9053051911009697,0.9928183730065931,0.9618610953142444,0.8911179562783076
100,4,6,0.97390781261749,0.9008288082309232,0.9924348379085168,0.9598449294789431,0.8859559090260913
200,4,6,0.9743589743589743,0.902487846725765,0.9926862224421305,0.9610565357374092,0.8878656661965939
300,4,6,0.9741333934882322,0.9014891179839634,0.9927289600701137,0.9611280549189413,0.8867154522197341
100,5,6,0.9735318444995864,0.8995433789954338,0.9922455031939353,0.9581233364242676,0.8844784742320362
200,5,6,0.9751861042183623,0.9053356282271945,0.9925410047977502,0.9594447179007025,0.8911453782133676
300,5,6,0.97390781261749,0.9005445686443107,0.9924417602003732,0.9587316259792774,0.8856292338111376
100,6,6,0.9733062636288443,0.898658292891807,0.9916293941379424,0.9579937172012537,0.8834582275136571
200,6,6,0.9738326189939093,0.9002293577981652,0.9920282285042523,0.9590581147506594,0.8852670026277437
300,6,6,0.973381457252425,0.8984509466437177,0.9921965706163559,0.9586406830527423,0.883221686830018
100,7,6,0.9724791337694564,0.8951289398280803,0.9916644068895063,0.9571025292278844,0.879394639476107
200,7,6,0.9728551018873599,0.8964131994261119,0.9919682353081628,0.9591786300157311,0.8808775013226376
300,7,6,0.9728551018873599,0.8964131994261119,0.992197924977806,0.9591043953999523,0.8808775013226376
100,8,6,0.9717271975336491,0.8917674150834772,0.99138290035401,0.9559008079231487,0.8755518396514128
200,8,6,0.9727047146401985,0.895358893052753,0.9917161485130567,0.9570454110362938,0.8796954584173736
300,8,6,0.972554327393037,0.8949640287769784,0.9918134117297934,0.9571072714401004,0.8792266156319903
100,10,6,0.9715768102864877,0.8911917098445595,0.9906454756251557,0.954991743861954,0.8748896189361858
200,10,6,0.9717271975336491,0.8915175995383727,0.9910745072356512,0.9554387139322865,0.8752871254484568
300,10,6,0.9716520039100685,0.8915731952832902,0.991234572694448,0.9555619266149811,0.8753215343341789
100,12,6,0.9705240995563577,0.8873563218390804,0.9904587242296367,0.9519646197844693,0.8704635801097518
200,12,6,0.9713512294157456,0.8899162091880959,0.9907315528195448,0.9525699837690901,0.8734634602892517
300,12,6,0.9713512294157456,0.8898525585429314,0.9908215426136789,0.9528372761041214,0.8733980582982909
100,15,6,0.9693961952026469,0.8828102505038872,0.9897525501372069,0.9490909826397393,0.8652515675770661
200,15,6,0.9698473569441312,0.8844047275872009,0.9900407281568837,0.9496103116629754,0.8670979994000093
300,15,6,0.9705240995563577,0.8869665513264129,0.9900829140079799,0.9495941069834378,0.8700473478767088
100,18,6,0.9685690653432589,0.8791208791208791,0.9889697041382364,0.9451217212402406,0.8610665845546707
200,18,6,0.9684186780960975,0.8787528868360277,0.9892144171876694,0.9460297280697839,0.8606174481412627
300,18,6,0.9691706143319047,0.8815713460427499,0.9893239699805283,0.9462579848399112,0.86386602888619
100,22,6,0.9668396120009023,0.8730935251798562,0.9880715869313952,0.9413834460199526,0.8540683175874935
200,22,6,0.9666140311301602,0.871824480369515,0.9882531716887893,0.942338306403125,0.8526514718429994
300,22,6,0.9666892247537409,0.8721500721500721,0.9883006245010808,0.9426357586874032,0.853021459849219
100,27,6,0.9654109331528686,0.8671288272674754,0.9867305684495782,0.9362445801040677,0.8472621464964785
200,27,6,0.9653357395292879,0.8663380690055088,0.987129152008212,0.9374250625667457,0.846424824155507
300,27,6,0.9647341905406421,0.8643332369106161,0.9870656475046592,0.9371126109076754,0.8440743923303832
100,33,6,0.962628769080382,0.8561505065123011,0.9855193680208375,0.9307167669831448,0.8346811683863573
200,33,6,0.9633807053161891,0.8585535869880918,0.9858543467528482,0.9324609637593481,0.8375214611620592
300,33,6,0.9639070606812542,0.8603839441535777,0.9858512868992015,0.9321946427517783,0.8396603145426887
100,41,6,0.960222573125799,0.847154001733603,0.9834800006460807,0.9223912135435951,0.8243039658965335
200,41,6,0.9608241221144447,0.8486784780714494,0.9838373514227867,0.9241181795471978,0.8261779863925297
300,41,6,0.960448153996541,0.8476245654692932,0.9837106935464276,0.9234698680983627,0.8249023220265843
100,51,6,0.9566132791939244,0.833285177694308,0.9814174084805298,0.9147065501816102,0.8083603460934898
200,51,6,0.9573652154297315,0.8360797918473547,0.9817472707359509,0.9160054010608375,0.8115863206501984
300,51,6,0.956989247311828,0.8345864661654135,0.9815933751459827,0.9153907197179937,0.8098766000904155
100,63,6,0.9527784043913076,0.8184971098265896,0.978405057807658,0.9023885004346573,0.7913674592238146
200,63,6,0.9537559214978569,0.8216874456364164,0.9788918253451591,0.9038690445142912,0.7951215904938247
300,63,6,0.9536055342506955,0.8216247470367158,0.9791508093513541,0.9052339419406826,0.7949702621426467
100,78,6,0.9492443040830137,0.8040638606676342,0.9761506479315339,0.8923975943486007,0.7749100172298737
200,78,6,0.9493946913301752,0.8038472748469834,0.9764107856530385,0.8933499191738831,0.7748051429883808
300,78,6,0.948642755094368,0.8012801862089031,0.9764267871827647,0.8934318535993679,0.7717932101160312
100,97,6,0.9430784269493947,0.7807703446278599,0.9719364770370024,0.8740069390899815,0.7480671075613752
200,97,6,0.9452590420332356,0.7889855072463768,0.9724629223488399,0.8768478445833974,0.7575373278158389
300,97,6,0.9452590420332356,0.78849506101104,0.9726434537139952,0.8776912651958046,0.7570563059098859
100,121,6,0.9381156477930671,0.7608253414705027,0.9675742292905843,0.8571450887082932,0.7252857266501401
200,121,6,0.9385668095345515,0.762292697119581,0.9682507077541809,0.8591749600932956,0.7270200382809116
300,121,6,0.9390179712760358,0.7637634721817652,0.968340998517526,0.8597421896945326,0.728759103985179
100,151,6,0.9336792240018047,0.7443478260869565,0.9631526404480348,0.836676664479635,0.7062467247890483
200,151,6,0.9354838709677419,0.7498542274052478,0.9638906671153114,0.8400158290282034,0.7128289220200847
300,151,6,0.9348823219790962,0.7473745624270712,0.9640073930077028,0.8401390465177981,0.7100097715099213
100,188,6,0.9262350552673133,0.7147426577493458,0.9572911145762699,0.8114400231311257,0.6723843560397927
200,188,6,0.9284908639747349,0.7228213348877878,0.9584123252108765,0.8165032343704467,0.6817786932780977
300,188,6,0.9282652831039928,0.722027972027972,0.9582727256584378,0.8160413281950197,0.6808529952911446
100,235,6,0.9215730506053087,0.6958296879556722,0.951856162399776,0.7897612789914313,0.6508218348431035
200,235,6,0.9205955334987593,0.6923076923076923,0.9524170185247552,0.791971201517244,0.6467294980001306
300,235,6,0.9216482442288894,0.6962099125364432,0.9524227871013023,0.7921555575584239,0.6512420939447326
100,293,6,0.9134521392585909,0.6599704579025111,0.9446300170438865,0.7619830865925243,0.6105251916190475
200,293,6,0.9154071734716897,0.6682394573872014,0.9456580526268742,0.7664554478843029,0.6198757335190971
300,293,6,0.9149560117302052,0.6654835847382431,0.9459858582593527,0.7672276309123808,0.6169292250575117
100,366,6,0.9065343258891646,0.6355907358545881,0.9379109546472505,0.7364739900540208,0.5820247079722127
200,366,6,0.9077374238664562,0.6385861561119293,0.9389272273502359,0.7390160983396081,0.5857978660830772
300,366,6,0.9081133919843597,0.6380331753554502,0.9391847065103753,0.7400186100712016,0.5855909551908072
100,457,6,0.9042033235581622,0.6190191387559809,0.9324425948883188,0.7176549375349651,0.5646191991577036
200,457,6,0.9036017745695165,0.6175417661097852,0.9328290895169716,0.7182906196929117,0.5627175091610245
