n_estimators,min_samples_split,max_features,accuracy,f1,roc_auc,pr_auc,matthews
100,3,5,0.9918192060874251,0.9832525488885174,0.9994466136166541,0.9982106097429606,0.9778658797151583
150,3,5,0.9919498375271468,0.983521074974095,0.9995018327296722,0.9984272483175478,0.9782200930050412
200,3,5,0.9920641400369034,0.9837577702025265,0.9995101584846976,0.9984522541095415,0.9785305975179628
300,3,5,0.9921457846867294,0.9839297049881394,0.9995195852254781,0.9985410972945703,0.9787534099113959
50,5,5,0.9913456671184337,0.9822955638695885,0.9993609101509875,0.9979698376390345,0.9765880967470802
100,5,5,0.9914109828382947,0.9824162599451761,0.9994257697255507,0.9981978577550258,0.97675987572569
150,5,5,0.9916069299978773,0.9828197071996791,0.9994897765758524,0.998402532258611,0.9772914721954368
200,5,5,0.9915579432079816,0.9827130772060053,0.9994884474773622,0.9983953967021576,0.9771566175261738
300,5,5,0.9918192060874251,0.9832525488885174,0.9994930140496517,0.9984068356287682,0.9778658797151583
50,4,5,0.9916232589278424,0.9828663037306703,0.9994139445628601,0.9982973078651453,0.9773408910227389
100,4,5,0.9919824953870773,0.9835988910044426,0.9994686448453362,0.9984005583143933,0.9783125263911588
150,4,5,0.9920967978968338,0.9838278535151029,0.9994756832385862,0.9984034555619673,0.9786201737419278
200,4,5,0.9920478111069382,0.9837303310727291,0.9994759149493139,0.9983924846057955,0.9784885246993378
300,4,5,0.9920641400369034,0.9837610264635124,0.9994738914382393,0.9983882535620492,0.9785317364567622
50,2,5,0.991296680328538,0.982170931593912,0.9993303905380115,0.997977024167151,0.9764464850711301
100,2,5,0.9917865482274947,0.9831778201397946,0.9994494898519899,0.9982532160097995,0.977774975236572
150,2,5,0.9920314821769729,0.9836898395721925,0.9994659305196701,0.9983539263075781,0.9784417797998345
200,2,5,0.9922927450564164,0.9842256533654168,0.9995032453015922,0.9984645310161305,0.9791497432159456
300,2,5,0.9921947714766252,0.9840261997059216,0.999530616670987,0.9985457616653755,0.9788847508948354
50,293,5,0.9725837265883966,0.9426041773493317,0.9971004583068366,0.991433456222657,0.925248568600434
100,293,5,0.972453095148675,0.9422793991856845,0.9971269726343788,0.9915441426041959,0.9248855572389696
150,293,5,0.9725510687284662,0.9425004275696939,0.9971932591728325,0.9917567512988099,0.9251562174358237
200,293,5,0.9726327133782923,0.9427008547008547,0.9971814721488642,0.9917384378872071,0.9253829178453968
300,293,5,0.9728939762577359,0.9432711366277083,0.9971800703709222,0.991741672627733,0.9261035187549871
50,235,5,0.9755066050521709,0.9489031203161193,0.9975240945983195,0.9927468448423543,0.9332969490574158
100,235,5,0.9752616711026927,0.9483411191052613,0.9975015884346055,0.9926702863541709,0.9326204827353634
150,235,5,0.9749677503633187,0.947716653592988,0.9975229259703021,0.9927099258721466,0.9318124124092361
200,235,5,0.974918763573423,0.9475911014057595,0.9975317568834975,0.9927474496801505,0.931676342643051
300,235,5,0.9753269868225535,0.9485020960430797,0.9975347806365327,0.9927530390465482,0.9328016440825587
50,188,5,0.9770088666089711,0.9521479064709081,0.9977143730011766,0.9932359946569537,0.9374284961899002
100,188,5,0.9766169722898058,0.9513024552812351,0.9977264687329156,0.99328256667954,0.9363511000075025
150,188,5,0.976551656569945,0.9511697497279652,0.9977647628884407,0.9934359593889375,0.936172417459931
200,188,5,0.9770088666089711,0.9521283829729362,0.9977789346619471,0.993471803679295,0.9374263775249296
300,188,5,0.9770251955389363,0.9521705136485705,0.9977974197090593,0.9935165830732337,0.9374719781272705
50,151,5,0.9780049313368495,0.9543405308294635,0.9979406615538156,0.9938316256062756,0.9401730167365812
100,151,5,0.978266194216293,0.9548798264347944,0.9980069768762108,0.9940754871608621,0.9408870968117996
150,151,5,0.978560114955667,0.9555051001389406,0.9980548877465292,0.9942032368822038,0.9416934410603951
200,151,5,0.9785111281657713,0.9553807554078796,0.9980695977797381,0.9942526596305369,0.9415559064820661
300,151,5,0.9788866935549714,0.9561709772550083,0.99808739632985,0.9942971054976987,0.942584734736983
50,121,5,0.9804052840417368,0.95942656207736,0.9982242553356194,0.9947562761879387,0.946752196248045
100,121,5,0.9804216129717019,0.9594644849386389,0.9982508704069561,0.9948158516465126,0.9467975574561822
150,121,5,0.9808788230107282,0.9604137791149725,0.9982879973736611,0.9949313944786788,0.9480462302783116
200,121,5,0.9806175601312846,0.9598593216326806,0.9982951142031512,0.9949563007174458,0.9473305628673814
300,121,5,0.9807318626410412,0.9601000879150605,0.9983148715004697,0.9950264708083978,0.9476433631482931
50,78,5,0.9832628467856501,0.965470776486441,0.9986105106421154,0.9958972334364108,0.9545734467687206
100,78,5,0.983181202135824,0.9652777777777778,0.998645573800228,0.9960214461683456,0.954345482069411
150,78,5,0.9832791757156154,0.9654567534745648,0.998667871999966,0.9960969220988053,0.954607969685075
200,78,5,0.983181202135824,0.9652566956756392,0.9986641847770836,0.9960916423910067,0.9543413305430651
300,78,5,0.983181202135824,0.9652707532537596,0.9986695486645476,0.9961162541981015,0.9543440292625279
50,97,5,0.9818095720187456,0.9624105817249291,0.9983920685918788,0.9952002903221305,0.9505997197533861
100,97,5,0.9816952695089891,0.9621347745313291,0.9984337304685379,0.9953456209592024,0.9502800314650908
150,97,5,0.9820381770382587,0.9628554062267847,0.9984998558169202,0.9955314499076447,0.9512175592190921
200,97,5,0.9819565323884326,0.9626701800614844,0.9984948891478465,0.995519494689256,0.95099201350542
300,97,5,0.9820871638281543,0.9629529566715073,0.9985130071997071,0.9955873439638436,0.9513505264790967
50,33,5,0.9875900132264332,0.974518876148327,0.9990840021591527,0.997304077148691,0.9663775395977866
100,33,5,0.9878349471759116,0.9750243052063429,0.999097588179453,0.9973595856302433,0.9670431701226532
150,33,5,0.9877206446661551,0.9747938593550982,0.9991213061470965,0.9974345182614446,0.9667343408917642
200,33,5,0.9876553289462942,0.974651287553648,0.9991434705015074,0.997451918492555,0.9665542830782737
300,33,5,0.9878186182459463,0.9749949721793927,0.9991535290497998,0.997492570585309,0.9670002247775241
50,51,5,0.9853692787511634,0.9698944963376117,0.9988555699224841,0.9965904091130156,0.9603268877107682
100,51,5,0.9852713051713721,0.969670477471419,0.9988990041703297,0.9967135788819068,0.9600543729947622
150,51,5,0.9853529498211983,0.9698375870069605,0.9989171092694167,0.9967963371739345,0.9602761714107414
200,51,5,0.9854672523309548,0.9700699488835082,0.9989217132608299,0.9968165938040798,0.9605863229740599
300,51,5,0.9856795284205027,0.9705299237205551,0.9989388612938682,0.9968707727118331,0.9611694352740399
50,63,5,0.9840139775640502,0.967062544157723,0.9986980008709387,0.9961719476691518,0.9566292611794397
100,63,5,0.984373214023285,0.9677788626645567,0.9987783375707469,0.996407251901096,0.9576008779853281
150,63,5,0.9846508058326938,0.968358691261613,0.9988128912530982,0.9965355547995006,0.9583581655783079
200,63,5,0.984520174392972,0.9680915516661057,0.9988247027434167,0.9965678204485519,0.9580031136479916
300,63,5,0.9846834636926243,0.9684281386738471,0.9988352247131643,0.9965974630212063,0.9584475293888544
50,41,5,0.9871164742574419,0.9735368103303706,0.9990321716356256,0.9971739657777694,0.9650889224851448
100,41,5,0.9869041981678941,0.9730673651689167,0.9990824096875992,0.9972647031111226,0.9645027747949745
150,41,5,0.9871817899773028,0.9736479908691128,0.9990766831224747,0.9972508705746035,0.9652595399054935
200,41,5,0.9872307767671984,0.9737636717439442,0.9990701966612995,0.9972375752856428,0.9653968129537049
300,41,5,0.9870348296076158,0.9733753604721347,0.9990784590916538,0.9972790910607628,0.9648693485764699
50,27,5,0.988390130794729,0.9762040228923324,0.999149833191735,0.997484828934696,0.9685641168802829
100,27,5,0.9883738018647638,0.9761442069289017,0.9992081422608534,0.9976366408094295,0.9685099755269254
150,27,5,0.9885860779543116,0.976580560860388,0.9992146387964083,0.9976647248837257,0.9690861536500258
200,27,5,0.9884227886546595,0.976243926955939,0.9992137702409791,0.9976617195371,0.9686426170291269
300,27,5,0.9885044333044856,0.9764201500535906,0.9992228357432962,0.9977107441565436,0.9688670808213476
50,4241,5,0.9485148838196633,0.88836171794781,0.988851850720643,0.9703318230623263,0.8581448802470908
100,4241,5,0.9486291863294198,0.8886056228312442,0.9888573952273387,0.9703981888463363,0.8584678543207758
150,4241,5,0.9488088045590373,0.8892030394062556,0.9889427957420226,0.970585013696174,0.8589718242782156
200,4241,5,0.9488577913489329,0.8894458171549594,0.9889974161490616,0.9707725214942711,0.8591106844292798
300,4241,5,0.9488088045590373,0.8891168252396279,0.9890395169808256,0.9709138707707351,0.8589725594378831
50,3393,5,0.9505886579252462,0.8932627865961199,0.9898904480027326,0.9728734934341932,0.8639871044445262
100,3393,5,0.9508335918747245,0.8937206593484169,0.9900147903116213,0.9732000591579726,0.8646784013487299
150,3393,5,0.9505070132754201,0.8928634548089498,0.9902274676580111,0.9735990813717712,0.8637625333268636
200,3393,5,0.9501151189562548,0.8919234442990059,0.9901708856253715,0.973479751754903,0.8626604603731746
300,3393,5,0.9508989075945853,0.8937343181255963,0.9901953821986272,0.9735685291725169,0.8648670206306848
50,2715,5,0.9520582616221159,0.8969535308156675,0.9907411581078898,0.9749423135116856,0.8681248840130413
100,2715,5,0.9522705377116637,0.8971173137165183,0.990797984084432,0.9751358216547807,0.8687176150862321
150,2715,5,0.9520092748322202,0.8965104405084686,0.9909961500068079,0.9754811411607476,0.8679834331917012
200,2715,5,0.9520092748322202,0.8964739864031843,0.9910375816119363,0.975593100918849,0.8679840233565179
300,2715,5,0.9520745905520811,0.896571166790006,0.9910862379863348,0.9757015625883328,0.8681688203552643
50,2172,5,0.9523358534315246,0.8968587682414049,0.9917437430814018,0.9772774632597072,0.868918881330049
100,2172,5,0.9527604056106204,0.8976979383995191,0.991718012396662,0.9772020735830664,0.8701233870666732
150,2172,5,0.9534462206691595,0.8993468667255075,0.9919099725012904,0.9776814081575665,0.8720424070508309
200,2172,5,0.9532502735095769,0.8989089368313266,0.9919503606885463,0.9777703594796109,0.8714913382656927
300,2172,5,0.9532992602994725,0.898997033479305,0.9920370276966479,0.9779704259893367,0.8716309641570049
50,1738,5,0.9549974690158554,0.9029304029304029,0.9927763461077127,0.97984540186647,0.8763904320062891
100,1738,5,0.9539850753580118,0.9006066591422122,0.9925968897471915,0.9793599162059067,0.873552431274662
150,1738,5,0.954376969677177,0.9015226279430424,0.992796864740279,0.9798434697475158,0.8746500594870975
200,1738,5,0.9540993778677683,0.9009059823033807,0.9928694189819541,0.9799768598815074,0.8738700316512632
300,1738,5,0.9543279828872814,0.9013577852230648,0.9929665705406796,0.9802473993368883,0.8745172174641359
50,1391,5,0.956532388432586,0.9063599268327002,0.993510775566345,0.9817203626818793,0.8806952617274313
100,1391,5,0.9566630198723077,0.9066150598170303,0.9935420536361749,0.9817461207078098,0.8810652180152082
150,1391,5,0.9565160595026208,0.9063807347512743,0.9936972436949704,0.982099996213863,0.8806440157299691
200,1391,5,0.956303783413073,0.9059137894662822,0.9936184735611684,0.9819116629114318,0.8800485306877383
300,1391,5,0.956303783413073,0.905887317999578,0.9937094092277671,0.9821549964434575,0.8800508971224815
50,891,5,0.9602553844646561,0.9149605198798128,0.9948233563918321,0.9851830453115871,0.8910781713932776
100,891,5,0.9593246354566385,0.9127953789602661,0.9948380318843115,0.9851584193869982,0.888487594316237
150,891,5,0.9595532404761516,0.9133704053439653,0.9948808019427111,0.9852518511516303,0.8891206363687322
200,891,5,0.9594062801064647,0.9130647643026997,0.9948865716837476,0.9852537420547554,0.8887087732266868
300,891,5,0.9599451347953168,0.9142937004297543,0.9949761832890459,0.9855206831917465,0.8902108876406275
50,1113,5,0.956532388432586,0.9066423511257627,0.9940274609853176,0.9829846676257632,0.8806740653662443
100,1113,5,0.9568916248918209,0.9072577812126748,0.994120784999447,0.9832328159462935,0.8816926783224085
150,1113,5,0.9571202299113339,0.9077431141090501,0.9942712415390936,0.9835999634465259,0.8823351334792504
200,1113,5,0.9570222563315426,0.9074998242777816,0.9943029009961457,0.9836872921268757,0.8820631147675703
300,1113,5,0.9570222563315426,0.90748031496063,0.9943266045718183,0.9837595772158875,0.8820650567110392
50,713,5,0.9630313025587434,0.9213287928278546,0.9953689401682864,0.9866684986844696,0.8987982577698217
100,713,5,0.9616270145817345,0.9180213493337054,0.9953281101475313,0.986518765901189,0.8949011975154704
150,713,5,0.9620515667608301,0.9190074580051578,0.9954076560085516,0.9867386247639813,0.8960803268160032
200,713,5,0.9619535931810389,0.9187813720022309,0.9954742001632804,0.9869196248522839,0.895808136732032
300,713,5,0.962182198200552,0.9193424810197116,0.9954745354961968,0.9869153176532046,0.8964409639645623
50,457,5,0.9675380872291439,0.9315143998897616,0.9962134163913532,0.988969593700292,0.9113021694142686
100,457,5,0.9676034029490047,0.9315342673752501,0.9963402585855452,0.9893207244551546,0.911482457142044
150,457,5,0.9681259287078918,0.9326664367023112,0.996420381564589,0.9895331616718874,0.9129293375728229
200,457,5,0.9683871915873353,0.9332873880082702,0.9964314489900247,0.9895638310611643,0.9136516895183282
300,457,5,0.9686974412566745,0.934017141086979,0.9964695027996399,0.9896695357474136,0.9145102706723834
50,571,5,0.9653989974037002,0.9266908839301159,0.9957745735436738,0.98783682471139,0.9053720024020228
100,571,5,0.9645335641155435,0.9245885702381779,0.9958424503948853,0.9879195944624748,0.9029769564381644
150,571,5,0.9648928005747783,0.9253938510653064,0.9959271298718394,0.9881632351538591,0.9039738168123608
200,571,5,0.9648274848549174,0.925270607826811,0.9959376158616602,0.988175133678408,0.9037911937386
300,571,5,0.9648601427148479,0.9253762396837506,0.9959600126463972,0.9882296113275357,0.9038801161379543
50,366,5,0.9703629921131268,0.9377465271823014,0.9967214385635889,0.9904249816135737,0.9191175170646966
100,366,5,0.9701507160235789,0.9372382064135137,0.9967632875358663,0.990554068522668,0.9185290786716568
150,366,5,0.9703466631831617,0.9376202253366309,0.9968158542086925,0.9906702055884541,0.9190692998800698
200,366,5,0.9703629921131268,0.9376567169305808,0.9968484592182169,0.9907456151198435,0.9191144191304322
300,366,5,0.9707712153622573,0.9385976948408342,0.9968730550960703,0.9908137177820708,0.9202432463739769
50,12940,5,0.9378684214823403,0.8642864785818739,0.9807853951110747,0.952084724800005,0.8279612372100174
100,12940,5,0.9378357636224098,0.8653104546258624,0.9802719054291864,0.9507867079672332,0.8279960947794202
150,12940,5,0.9392073937394882,0.8684684684684685,0.9811151259528136,0.9531014705793224,0.8318965730640232
200,12940,5,0.9393053673192796,0.8688287398101422,0.9813910142735277,0.9540280191939762,0.8321974683322367
300,12940,5,0.9395013144788622,0.8694641158439911,0.9819528854431747,0.955409231480954,0.8327876061732487
50,10352,5,0.9421139432732973,0.875408568516501,0.9824932658026377,0.9562009455040282,0.8401910706858201
100,10352,5,0.9411831942652797,0.8734630787606267,0.9823681571213114,0.9561000051791182,0.8375884274920024
150,10352,5,0.940970918175732,0.8729930084671328,0.9828417033278373,0.957137548819412,0.8369896914606687
200,10352,5,0.9408566156659754,0.8724827489086044,0.9829014343236565,0.9572291641817454,0.8366178942042203
300,10352,5,0.9404810502767753,0.8717587868979347,0.9832245045613753,0.9578905096983958,0.8355778744876924
50,8282,5,0.9420322986234712,0.874788374717833,0.983837262860873,0.9599051979565185,0.8398895820268035
100,8282,5,0.9414444571447234,0.8736434108527131,0.9844432677281396,0.960761078977558,0.8382533673198059
150,8282,5,0.9427507715419409,0.876592749032031,0.9851069937525233,0.962236826132817,0.8419489594227766
200,8282,5,0.9432732973008279,0.8776071025930101,0.9850476873198383,0.962001666590506,0.8434023894569534
300,8282,5,0.9435508891102367,0.8781072599696766,0.9853873155197985,0.9627198075239015,0.8441710253484808
50,6626,5,0.9450531506670368,0.8810071077477987,0.9857889126670148,0.9641277835660622,0.8483740875575252
100,6626,5,0.9443836645384628,0.8799182061768439,0.985874577993959,0.9642565183714419,0.8465171947880695
150,6626,5,0.9448408745774889,0.8811149433377913,0.9863473009797631,0.9651224186003351,0.8478282152600124
200,6626,5,0.9450531506670368,0.8814765242506428,0.9864906996969993,0.9654732646380685,0.8484138831642206
300,6626,5,0.9451837821067586,0.881507888884967,0.9866254912961837,0.9657295575951463,0.8487576497702513
50,5301,5,0.946261491484463,0.8828867300096082,0.987544964797945,0.9676798816332473,0.8517881654030335
100,5301,5,0.9469636354729675,0.8846836611517432,0.9875603375814026,0.9677294597597415,0.8537668427502952
150,5301,5,0.9473555297921327,0.8855844985449641,0.9876234564471149,0.9679135124738459,0.8548744434170574
200,5301,5,0.9475678058816805,0.8863242114206819,0.9876762476346832,0.9679922496607132,0.8554695980783859
300,5301,5,0.9478617266210545,0.8869053943966281,0.9879045676139805,0.9684881874902189,0.8563004201431517
50,2,6,0.9915579432079816,0.9827223206229322,0.9993222058242988,0.9978274159697317,0.9771598483403677
100,2,6,0.9920478111069382,0.9837314180724904,0.9994350654993984,0.9982529908856669,0.9784889408670675
150,2,6,0.9921784425466599,0.9839997327721549,0.9994898701236616,0.9984371618091747,0.9788430413075233
200,2,6,0.9921784425466599,0.9839986637715049,0.9994987147092294,0.9984657716462593,0.9788426335882583
300,2,6,0.9924397054261034,0.9845362546341138,0.9995108032449829,0.9985138748298868,0.9795511685420885
50,3,6,0.9914599696281903,0.982524142079059,0.9994528777218824,0.9982140908439814,0.9768954147661641
100,3,6,0.9921294557567643,0.9838957567657869,0.999487137088434,0.9983584879872763,0.9787089979529066
150,3,6,0.9922111004065903,0.9840676041283944,0.9995050198315741,0.9985168012236965,0.9789318718169854
200,3,6,0.9922111004065903,0.9840697324917344,0.9995016693808053,0.9985056200731579,0.978932717517218
300,3,6,0.9922437582665208,0.9841365260661924,0.9994983038184668,0.9984979267929919,0.9790211245936082
50,5,6,0.9914762985581554,0.9825499765995854,0.9994136387334838,0.9982438081564166,0.976936806793727
100,5,6,0.9919008507372512,0.9834279986635482,0.9994735611425127,0.9984378901580825,0.9780899651757883
150,5,6,0.9918355350173903,0.983291003876487,0.9994792985016153,0.9984471212156362,0.9779118520344798
200,5,6,0.9918518639473556,0.9833294357398189,0.999490370244642,0.9984547969050326,0.9779579614457529
300,5,6,0.9921457846867294,0.9839339991315675,0.9995196125702224,0.9985495202186129,0.9787550415645462
50,4,6,0.9913456671184337,0.9823073841634397,0.9993649989098514,0.9981446712968487,0.9765935825207495
100,4,6,0.9916069299978773,0.982833478057578,0.9994657196773,0.9983617820822991,0.9772969350831535
150,4,6,0.9918845218072859,0.9834006880197722,0.9994755623460327,0.9983729488603079,0.9780481798289308
200,4,6,0.9920478111069382,0.9837390230057765,0.9994820416112226,0.9983844327472376,0.9784920684551331
300,4,6,0.9922274293365556,0.9841025983568232,0.9994961155193284,0.99846948325308,0.9789767077636916
50,6,6,0.9916232589278424,0.9828571428571429,0.9994231381537161,0.9982301671937077,0.9773371733451233
100,6,6,0.9919661664571121,0.9835583478144633,0.9994662629741925,0.9983960731925913,0.9782656334382455
150,6,6,0.9921294557567643,0.9838979087325449,0.9994916799139719,0.9985319294575591,0.9787097948115485
200,6,6,0.9921131268267991,0.9838628846346598,0.9995243122682405,0.9985729863468623,0.9786649786727689
300,6,6,0.9920967978968338,0.9838300146999867,0.9995288119178667,0.9985995453271532,0.9786209633247762
50,8,6,0.9908721281494424,0.9813162204619138,0.999334356245526,0.9978656992997064,0.9753014304223906
100,8,6,0.9914109828382947,0.9824315297261189,0.999408915288714,0.9981512746114202,0.9767659590916706
150,8,6,0.9916069299978773,0.982830037413148,0.9994352612301993,0.9982709026709433,0.9772954660781179
200,8,6,0.9915252853480512,0.9826624352764323,0.9994440554438693,0.9982998029546329,0.9770741699823045
300,8,6,0.9915416142780163,0.9826975749883091,0.9994489508726885,0.9983770325994107,0.977119113824134
50,7,6,0.9912313646086772,0.9820539384420012,0.9993849008464749,0.9982496275749662,0.9762753746598611
100,7,6,0.9918028771574599,0.9832208035296477,0.9994709230942912,0.9984322721347865,0.9778222169409821
150,7,6,0.9918355350173903,0.9832954697313911,0.9994928161600554,0.9985000226471289,0.9779135295356078
200,7,6,0.9917702192975294,0.9831618334892422,0.999493922902599,0.9985098538241063,0.9777366710883157
300,7,6,0.9917702192975294,0.9831584575285705,0.9995024566216001,0.998533457880886,0.977735377280342
50,10,6,0.9907088388497902,0.9809807133068156,0.9993168606463965,0.9977852198248361,0.974858632905715
100,10,6,0.9911823778187815,0.9819506651514138,0.9994019423789303,0.9982761225169781,0.9761415252467549
150,10,6,0.9912150356787119,0.9820187165775401,0.9994244413466591,0.9983124216483548,0.9762304442754385
200,10,6,0.9913456671184337,0.9822849120930544,0.9994222775138708,0.9982986350717069,0.9765838125347095
300,10,6,0.9913783249783642,0.9823553000935704,0.9994285862342084,0.9983292072199121,0.9766736171213001
50,12,6,0.9907904834996163,0.9811535119962574,0.9993747134900453,0.9980694479531725,0.9750821377547003
100,12,6,0.9911007331689554,0.9817804967739778,0.9994132307211154,0.9981720108611862,0.9759192258223536
150,12,6,0.9912640224686077,0.9821243609876709,0.9994247457368385,0.9983323918834923,0.9763652688924036
200,12,6,0.9913456671184337,0.9822872802620146,0.9994268001906498,0.9983411752116068,0.9765847110385882
300,12,6,0.9912476935386424,0.9820867589064902,0.9994229215545577,0.9983335944982425,0.9763193628823099
50,15,6,0.9899413791414249,0.979399371279513,0.999327907923073,0.9980007137739866,0.9727754640320374
100,15,6,0.9906598520598945,0.9808721241305511,0.9993706981302317,0.9981275537311516,0.9747227084484328
150,15,6,0.9906598520598945,0.9808772399037176,0.9993768542956805,0.9981326702972224,0.9747246611589507
200,15,6,0.9907088388497902,0.9809768981311223,0.9993800226880206,0.9981766840170857,0.9748571177730896
300,15,6,0.9907251677797554,0.9810096957539285,0.9993877907541829,0.9982094625046557,0.9749011087446441
50,18,6,0.989876063421564,0.979253112033195,0.9992784441591208,0.9978781183500414,0.9725937325508378
100,18,6,0.990104668441077,0.9797337970704301,0.9993516532354607,0.9980439215458237,0.9732179129765606
150,18,6,0.9904312470403814,0.9804065801792162,0.9993678852195668,0.9981224949665664,0.9741043259175562
200,18,6,0.9903006156006597,0.9801417491307837,0.9993737060520993,0.9981394093843554,0.973751495846803
300,18,6,0.990398589180451,0.9803449659045327,0.9993762505525112,0.9981703515985048,0.9740179914039039
50,22,6,0.9896148005421205,0.9787276740919125,0.9992494169935018,0.9978336203533744,0.9718893919850374
100,22,6,0.9895984716121553,0.9786892375631461,0.9992695801443928,0.997883584466112,0.9718431545427937
150,22,6,0.9896311294720856,0.9787547258188631,0.9992880356879654,0.9979354635621883,0.9719311196666843
200,22,6,0.9898597344915988,0.9792314638306411,0.999294111977977,0.9979473546173634,0.9725539583356347
300,22,6,0.9900066948612858,0.9795399839529286,0.9993019102672775,0.9979677916259446,0.9729552696823185
50,27,6,0.9887656961839291,0.976989966555184,0.9991985471340161,0.9975880159357267,0.9695891355413472
100,27,6,0.9889289854835812,0.9773137924111625,0.9992252356044031,0.997732790927612,0.9700270865218947
150,27,6,0.988977972273477,0.9774179518918739,0.9992534265965269,0.9977750474140823,0.9701614254724025
200,27,6,0.9890922747832335,0.9776528837147063,0.999273753096285,0.9978307088594381,0.9704715274199625
300,27,6,0.9892392351529204,0.9779532300692516,0.9992764559083744,0.9978534260148666,0.9708695219230935
50,97,6,0.9822504531278066,0.9633550214071402,0.9984980935201134,0.9955455791495315,0.9518092773852667
100,97,6,0.9827729788866936,0.9644290097440912,0.9985502320318125,0.9956923880575845,0.953231900010179
150,97,6,0.9831485442758936,0.9652220799352969,0.9985827082331993,0.9958140965122664,0.9542590984444815
200,97,6,0.983099557485998,0.9651221566975569,0.9986010601545832,0.9958716502555289,0.9541259345743579
300,97,6,0.9832955046455806,0.9655311836652178,0.9986117303616286,0.9959257508951039,0.9546607319526235
50,51,6,0.9863490145490766,0.971951955982017,0.9989260107032683,0.9968272159059341,0.9630023120461334
100,51,6,0.9866919220783462,0.9726665995908375,0.9989817234608802,0.9969676062776085,0.9639368856543422
150,51,6,0.9867735667281723,0.9728260869565217,0.999023645832208,0.9970680462052854,0.9641558068406612
200,51,6,0.9866919220783462,0.9726629322778654,0.9990357365267573,0.9971262380685908,0.9639356303443546
300,51,6,0.9869858428177202,0.9732666957367592,0.9990424331107042,0.9971564275558045,0.9647336683065001
50,78,6,0.9836057543149197,0.9661839003031324,0.9986734834293254,0.9961083241942101,0.9555085939742083
100,78,6,0.9841609379337372,0.9673378678698902,0.9987303007706851,0.9962682508833047,0.9570222561549725
150,78,6,0.9841282800738068,0.9672771343926744,0.9987472912116447,0.9963092536961315,0.9569348975838141
200,78,6,0.9845528322529025,0.9681760075354908,0.9987804100145214,0.9963906275239737,0.95809621697094
300,78,6,0.9847324504825199,0.9685619178911268,0.9987877168180243,0.9964175156579536,0.958589121412622
50,63,6,0.9851733315915808,0.9694953974333131,0.9987886652488907,0.9964549218321881,0.9597954828957432
100,63,6,0.9857611730703287,0.9707107349187156,0.9988605430679449,0.9966627899816556,0.9613950039342036
150,63,6,0.9857938309302592,0.9708053691275168,0.9988771866624115,0.9967140845555067,0.9614925793181552
200,63,6,0.9859571202299113,0.9711370653779031,0.998887750368874,0.9967431618236506,0.9619347565590013
300,63,6,0.9861857252494244,0.9716164530631416,0.9989046976339218,0.9967835758908359,0.9625588859521387
50,41,6,0.9871654610473376,0.9736577518600442,0.999015817319769,0.9970128545612627,0.9652289621080862
100,41,6,0.9876879868062246,0.9747302097995845,0.999083294074196,0.9973192332508982,0.9666468789027678
150,41,6,0.9879982364755637,0.975377709289471,0.99912124066363,0.9974094916717092,0.9674925151117253
200,41,6,0.9879492496856681,0.9752730684178784,0.9991250279107085,0.997426800708333,0.9673581301814744
300,41,6,0.9879329207557028,0.9752453689746424,0.9991348439542953,0.9974601667131995,0.9673159418632636
50,33,6,0.9879329207557028,0.9752437104284614,0.9991591836550711,0.997513863895546,0.967315328507428
100,33,6,0.9885207622344507,0.9764623162687917,0.9992050199228193,0.9976354644741621,0.9689145419354069
150,33,6,0.9887330383239986,0.9769014461703267,0.999225479548306,0.9977076845831196,0.9694916377014534
200,33,6,0.9885534200943812,0.9765277080194207,0.9992264689962886,0.9977064173420724,0.9690025133208318
300,33,6,0.9885697490243465,0.9765635462702558,0.9992268590186935,0.9977046969394644,0.9690476795882971
50,121,6,0.9801766790222237,0.9589504294312572,0.9983071782725547,0.994988410922817,0.9461275088068041
100,121,6,0.9810421123103803,0.9607889493059543,0.9983664005122114,0.9951787939577081,0.9484990852294956
150,121,6,0.9812380594699629,0.9612125713128312,0.9983876919936019,0.9952443334666091,0.9490375801208297
200,121,6,0.9815319802093369,0.9618124725664314,0.9984118273283944,0.9953162152410493,0.9498375457558917
300,121,6,0.9817115984389543,0.9621851576743872,0.998433377865257,0.9953831378167531,0.9503277241054982
50,151,6,0.97878871997518,0.9559616232159203,0.99803084883794,0.9941818335821588,0.9423159042400974
100,151,6,0.9794092193138584,0.9572817507368135,0.9981281169716281,0.9944409577370007,0.9440174303333229
150,151,6,0.9801930079521889,0.9589745324178983,0.9981987455676293,0.9946403761817941,0.9461702644548039
200,151,6,0.9801766790222237,0.9589337663216291,0.9982154618415477,0.9946908739654878,0.9461244193050594
300,151,6,0.9801603500922584,0.9589291146942501,0.9982268401335495,0.9947269263799208,0.9460854322041709
50,188,6,0.9774007609281363,0.9530656538252849,0.9978436388032272,0.9935740546125454,0.9385166749939514
100,188,6,0.978266194216293,0.9548706472722341,0.9978798590757807,0.9937157457624732,0.940885633696121
150,188,6,0.9785437860257017,0.9554727211114876,0.9979133887694197,0.9938253489604593,0.9416490397363124
200,188,6,0.9787234042553191,0.9558649188768079,0.9979344686888416,0.9938925678515782,0.9421435027406677
300,188,6,0.9786744174654235,0.9557827735644637,0.9979473811649153,0.993934542210106,0.9420132461763094
50,293,6,0.973498146666449,0.9446773698742202,0.9971937305098716,0.9917996457761806,0.9277792092778144
