n_estimators,min_samples_split,max_features,accuracy,f1,roc_auc,pr_auc,matthews
100,235,5,0.9947244565322223,0.9964131382745031,0.999918421980411,0.9999705990709773,0.986483551349853
200,235,5,0.9948594795825859,0.9965043908261574,0.9999217894282906,0.9999718215518201,0.98682911039333
300,235,5,0.99469552302143,0.9963931588059388,0.9999202066230601,0.9999712618509317,0.9864084685854034
100,293,5,0.9933549370213915,0.9954852533565732,0.9998785005382954,0.9999562918343065,0.982970319459081
200,293,5,0.993489960071755,0.9955767579929621,0.9998825158652482,0.9999577445207831,0.9833170160678051
300,293,5,0.9934417375537681,0.9955437888280164,0.9998825515676218,0.9999577539291364,0.9831923745395653
100,366,5,0.9920625735393399,0.9946108058907887,0.9998245728169939,0.9999369041273085,0.9796531808405882
200,366,5,0.9920625735393399,0.9946105941443418,0.9998237778441412,0.9999366583073251,0.9796525307693581
300,366,5,0.9920239955249504,0.9945848257256792,0.9998224663769504,0.9999361634883556,0.9795544658982422
100,457,5,0.9900082942730938,0.9932231772570875,0.999732226961522,0.999903717146276,0.9743766864183299
200,457,5,0.9903940744169898,0.9934840634322499,0.9997418765990633,0.9999072036396334,0.9753696725920651
300,457,5,0.9904905194529637,0.9935490624550201,0.9997431790216529,0.9999077018227901,0.9756170841686567
100,571,5,0.9882144166039774,0.9920174544694416,0.9996371301191548,0.9998697303790208,0.9697790141361582
200,571,5,0.9886580637694578,0.992315031432567,0.9996647594720498,0.9998796259628837,0.9709145233690207
300,571,5,0.9886098412514708,0.992283315364762,0.9996628263075262,0.9998789517755551,0.9707936648922446
100,713,5,0.9861119148197443,0.9906054279749478,0.9994897678580018,0.9998168815748847,0.9643803282431723
200,713,5,0.9861408483305364,0.9906233483194457,0.999500624711803,0.9998207122044281,0.9644481586622112
300,713,5,0.9861890708485235,0.9906557911908646,0.9994979660750476,0.9998198347541065,0.9645724242445808
100,891,5,0.9828713616110178,0.9884368977550914,0.9993094113672782,0.9997522482617462,0.9560581514794939
200,891,5,0.9835368323592385,0.9888805654170603,0.9993227373972388,0.9997568466484469,0.9577631055031071
300,891,5,0.9838358119707579,0.9890804373037281,0.9993185611715889,0.999755266889596,0.9585310653421237
100,1113,5,0.9807977933375769,0.9870462781634473,0.9990528993334709,0.9996600016222934,0.9506945671718792
200,1113,5,0.9807495708195899,0.9870161972289079,0.9990949010338891,0.9996749877105489,0.950579667303243
300,1113,5,0.9807592153231873,0.9870209291583447,0.9990940227554981,0.9996747493767367,0.9505969093823784
100,1391,5,0.9767085238122794,0.9843260188087775,0.9985863492836092,0.9994915201679083,0.9401621423092761
200,1391,5,0.9770267924309936,0.9845408997689572,0.9986927851998372,0.9995297723765135,0.9409995028441203
300,1391,5,0.9770943039561754,0.9845852290797219,0.9987038938743803,0.9995339469757737,0.9411711168629455
100,1738,5,0.9736705051790985,0.9823211718537515,0.9983120512793288,0.9993918335494111,0.9323651573841931
200,1738,5,0.9743070424165268,0.9827411956775247,0.9983577455572425,0.9994089559798176,0.9340020064405811
300,1738,5,0.974432420963293,0.9828241925556384,0.9983684110463211,0.9994127126931023,0.9343255275270007
100,2172,5,0.970671064560307,0.9803554240605681,0.9978805002663242,0.9992346399383232,0.9246984527460468
200,2172,5,0.9713654688193198,0.9808103723524584,0.9979137213249751,0.999246933595285,0.926476203351849
300,2172,5,0.9714426248480991,0.980859852231078,0.9979470549651108,0.9992591872465717,0.9266675925248691
100,2715,5,0.9665817950350095,0.9776772772076303,0.9972485789640096,0.9990030109292259,0.9141824071880232
200,2715,5,0.9675751789055417,0.9783258980375976,0.9972274598199358,0.9989959443693669,0.9167340360276186
300,2715,5,0.96750766738036,0.9782792301988975,0.9973118697518002,0.9990282604418359,0.9165456175989164
100,3393,5,0.9634666203730494,0.9756392447394145,0.9964516315321869,0.9987085722921017,0.9061197532685387
200,3393,5,0.9644889377543738,0.9763093552953288,0.9965501848403518,0.9987468037014817,0.9087795978418777
300,3393,5,0.9637559554809714,0.9758265791843561,0.9965655082991084,0.9987538394502882,0.9068594172603404
100,4241,5,0.9583260999556353,0.9723032350282993,0.9954533217610991,0.9983381564667586,0.8928520774502776
200,4241,5,0.9587504581139209,0.9725764774526965,0.9955771180755065,0.9983828176491065,0.8939402725505656
300,4241,5,0.9591169492506221,0.9728121091620434,0.995636757700555,0.9984051213340966,0.8948771683900154
100,5301,5,0.9548637231641688,0.9700706026808554,0.9947569648148801,0.9980776620033728,0.8839134492833604
200,5301,5,0.9543525644735066,0.9697450091730218,0.9947793513932172,0.9980864207101967,0.882612749489684
300,5301,5,0.9537931832648574,0.9693852121181139,0.9948598797630218,0.9981181223468206,0.8811655880670561
100,6626,5,0.9460582913797427,0.9644231564350642,0.9936213529974771,0.9976457074861131,0.8610312554371794
200,6626,5,0.9453735316243272,0.963982296382968,0.993656248021419,0.9976637194768156,0.8592202175661087
300,6626,5,0.9461643809193141,0.9644870277767175,0.9935602305338443,0.9976259781411788,0.8612837165222699
100,8282,5,0.9381401539262774,0.959396325791626,0.9921506834482771,0.9970800630537217,0.8403465528239887
200,8282,5,0.9378508188183554,0.9592219001936391,0.9923906074452544,0.9971724224515325,0.8396421351036379
300,8282,5,0.9375807727176282,0.9590498968654696,0.9923509863791089,0.9971574867629341,0.8389249667982569
100,10352,5,0.9317265590340065,0.9553288024787182,0.9905017169592794,0.9964107207194488,0.8233090354834773
200,10352,5,0.9306560191346951,0.9546681125794412,0.9907511544487467,0.9965336793012551,0.8205505605251115
300,10352,5,0.9290550315375268,0.953665910808768,0.9906063437172283,0.9964809781015591,0.8163234525900268
100,12940,5,0.9240881121848659,0.950605275213525,0.9877503380520899,0.9952865092666461,0.803403689559253
200,12940,5,0.9229018382423857,0.9498601302106201,0.9877376672796931,0.9953130648733296,0.8001997358947618
300,12940,5,0.9230947283143337,0.9499698840536064,0.9882100579998626,0.9955030439146455,0.8006476241037437
100,16175,5,0.9193815944293348,0.9477062440959167,0.9847158179006907,0.9940148857910652,0.7910068570420279
200,16175,5,0.9190440368034257,0.9475125684700233,0.9856307066956634,0.9944235564099789,0.7902080301908007
300,16175,5,0.9191597708465945,0.9475869486374607,0.9858610691209545,0.9945137870712224,0.7905363645219979
100,20218,5,0.9166039773932836,0.9460200138586295,0.9813355176426338,0.9925541694051804,0.7837803017397353
200,20218,5,0.914877611249349,0.9449647689717529,0.981626826161832,0.9926273349080418,0.7792096680772672
300,20218,5,0.9157649055803098,0.9454922176317136,0.982277967241944,0.9929340488407985,0.7814587508823828
100,2,6,0.9997395984028702,0.9998225307120462,0.9999997507974321,0.9999999046485203,0.999333695256905
200,2,6,0.9997685319136624,0.9998422464111059,0.999999780787426,0.9999999186224171,0.9994077581288815
300,2,6,0.9997492429064676,0.9998291025253389,0.9999997467511632,0.9999999066891739,0.9993583828416565
100,3,6,0.9997492429064676,0.9998291070184433,0.9999997200933909,0.9999998979058184,0.9993583483727797
200,3,6,0.9997492429064676,0.9998291070184433,0.999999778169252,0.9999999194876046,0.9993583483727797
300,3,6,0.999758887410065,0.9998356809054639,0.9999997914981381,0.9999999243194638,0.999383020470052
100,4,6,0.9997685319136624,0.9998422484849282,0.9999997198553751,0.9999998982390762,0.9994077383824475
200,4,6,0.9997781764172599,0.9998488244457444,0.9999997596040177,0.9999999127477479,0.9994323919497362
300,4,6,0.9997299538992728,0.9998159614044774,0.9999997624602075,0.9999999137810042,0.9993089905553012
100,5,6,0.9997395984028702,0.9998225307120462,0.9999996301234093,0.9999998657854325,0.999333695256905
200,5,6,0.9997492429064676,0.9998291047719206,0.9999997048603783,0.9999998928944488,0.9993583643904124
300,5,6,0.999758887410065,0.999835676585228,0.9999997067645047,0.999999893577768,0.999383051366803
100,6,6,0.9997203093956754,0.9998093823330287,0.9999996782026057,0.9999998832300822,0.999284360522187
200,6,6,0.9997203093956754,0.9998093848388645,0.999999712952916,0.9999998958037217,0.999284339147007
300,6,6,0.9997299538992728,0.9998159589851453,0.9999996939116502,0.9999998888954064,0.999309007711364
100,7,6,0.9997203093956754,0.9998093848388645,0.9999995777599281,0.9999998466904143,0.999284339147007
200,7,6,0.9997010203884806,0.9997962416442642,0.999999672490226,0.9999998811124495,0.999234962956769
300,7,6,0.999710664892078,0.9998028131983699,0.9999996634456246,0.9999998778328447,0.9992596510323157
100,8,6,0.999710664892078,0.9998028157905114,0.9999996044177003,0.9999998564196886,0.9992596327378227
200,8,6,0.9997395984028702,0.9998225330450043,0.999999662969593,0.9999998776613329,0.9993336774532526
300,8,6,0.9997203093956754,0.9998093848388645,0.9999996524968968,0.9999998738640835,0.999284339147007
100,10,6,0.9997203093956754,0.9998093823330287,0.9999994806494718,0.9999998115208428,0.999284360522187
200,10,6,0.9997299538992728,0.9998159589851453,0.9999995929929408,0.9999998522720701,0.999309007711364
300,10,6,0.9997299538992728,0.9998159565657495,0.9999996129862698,0.9999998595346204,0.9993090273008656
100,12,6,0.9997492429064676,0.9998291070184433,0.9999995920408775,0.9999998519436119,0.9993583483727797
200,12,6,0.9997492429064676,0.9998291025253389,0.9999996363118209,0.999999867999487,0.9993583828416565
300,12,6,0.9997299538992728,0.9998159589851453,0.9999996329795993,0.9999998667859775,0.999309007711364
100,15,6,0.9996913758848832,0.9997896646465709,0.9999995011188326,0.999999818925631,0.9992103162192836
200,15,6,0.9997299538992728,0.9998159541462902,0.9999994758891553,0.9999998098070001,0.999309049323469
300,15,6,0.9997203093956754,0.9998093823330287,0.9999995096874024,0.9999998220697075,0.999284360522187
100,18,6,0.9996720868776884,0.9997765157490667,0.9999992869045908,0.9999997413147552,0.9991609861153502
200,18,6,0.9997203093956754,0.9998093823330287,0.9999993073739518,0.999999748767539,0.999284360522187
300,18,6,0.9997203093956754,0.9998093823330287,0.9999993021376038,0.9999997468493522,0.999284360522187
100,22,6,0.9995852863453119,0.9997173562953955,0.99999878992755,0.9999995611869799,0.9989389074941138
200,22,6,0.9996045753525066,0.9997305060570407,0.9999989113156205,0.9999996051326382,0.998988230691825
300,22,6,0.999662442374091,0.9997699441950347,0.9999990322276591,0.9999996489903342,0.999136295607006
100,27,6,0.9995563528345196,0.9996976508787843,0.9999985742852134,0.9999994831912533,0.9988647701979949
200,27,6,0.9996527978704937,0.9997633665058435,0.9999988384827783,0.9999995789641691,0.9991116607196611
300,27,6,0.999614219856104,0.9997370773518431,0.9999988584761075,0.9999995861834982,0.9990129229072314
100,33,6,0.9994502632949482,0.9996253623140778,0.9999982172614775,0.9999993537438349,0.998593228681157
200,33,6,0.9995370638273248,0.9996845094121358,0.9999982363027433,0.9999993610024897,0.9988153862721999
300,33,6,0.9995467083309222,0.9996910801022723,0.9999983191322501,0.9999993909840644,0.9988400782157103
100,41,6,0.9994406187913508,0.999618787217541,0.9999971757042311,0.999998978504378,0.9985685621219822
200,41,6,0.999469552302143,0.9996384979920206,0.999997606036841,0.9999991334594177,0.9986426446686769
300,41,6,0.9994502632949482,0.9996253524644578,0.9999975113065431,0.9999990992341667,0.9985932862819186
100,51,6,0.9992187952086106,0.9994676061337031,0.9999957271399256,0.9999984559187434,0.9980009856408185
200,51,6,0.9993055957409872,0.9995267578972276,0.9999962231649029,0.9999986347104638,0.9982231185707746
300,51,6,0.9993441737553768,0.9995530432496385,0.9999965064037336,0.9999987369582694,0.9983218741303971
100,63,6,0.9991512836834288,0.9994216081921312,0.9999947836451987,0.9999981128778934,0.9978281606991258
200,63,6,0.9991898616978184,0.9994479059862765,0.9999952887147774,0.9999982959906355,0.9979268391445552
300,63,6,0.9992091507050133,0.9994610369123987,0.9999952506322456,0.9999982822770812,0.9979762840188163
100,78,6,0.9989005265898964,0.9992508181854027,0.9999921402414559,0.9999971606214659,0.9971860004520862
200,78,6,0.9989969716258704,0.9993164909697941,0.9999924839363061,0.9999972858148869,0.9974330385569559
300,78,6,0.9990066161294678,0.9993230498248473,0.9999929185532009,0.999997443321096,0.9974577866372276
100,97,6,0.9985919024747796,0.9990405719768161,0.999986597328944,0.999995160722025,0.9963958599843002
200,97,6,0.9987076365179485,0.9991194637928769,0.9999882839090737,0.9999957705770954,0.9966920149248724
300,97,6,0.998697992014351,0.9991128984564434,0.9999882291654342,0.9999957511633,0.9966673101269257
100,121,6,0.9980614547769227,0.9986794646904625,0.9999818465330947,0.9999934502259576,0.995037033622523
200,121,6,0.9982736338560654,0.9988239390813585,0.9999831870382161,0.9999939322291778,0.9955804949987647
300,121,6,0.9983411453812472,0.9988698783148046,0.9999835721478196,0.9999940719979812,0.9957534677387048
100,151,6,0.9974345620430917,0.9982531489289045,0.9999732365486731,0.9999903498687321,0.9934306884138132
200,151,6,0.9975792295970526,0.9983515581387712,0.9999748660050051,0.9999909336516118,0.9938013856862924
300,151,6,0.99758887410065,0.9983580717194273,0.9999742581125903,0.9999907163824757,0.9938260903329071
100,188,6,0.9966726462588971,0.9977348381886584,0.9999597805620726,0.9999855107725423,0.9914777945072513
200,188,6,0.9968269583164554,0.9978397473357978,0.9999610377616557,0.9999859544512464,0.9918733811498514
300,188,6,0.9968269583164554,0.9978397189664795,0.9999605055582729,0.9999857583139545,0.991873382044073
100,235,6,0.9957178404027545,0.9970862317889487,0.9999376469945565,0.9999775456915537,0.9890295588354663
200,235,6,0.9957757074243389,0.9971256824863503,0.9999412319888993,0.9999788293795864,0.9891781241904787
300,235,6,0.9957757074243389,0.9971253806573559,0.9999415699713696,0.9999789485382703,0.9891778556699893
100,293,6,0.9941747198271705,0.9960395000852426,0.9998964869180922,0.9999627274036884,0.9850711804252064
200,293,6,0.9944158324171055,0.9962028055954513,0.9999047194094166,0.9999657022006779,0.9856895926292804
300,293,6,0.9945894334818587,0.9963206600512877,0.9999084557818236,0.9999670280141442,0.986135231194923
100,366,6,0.9930656019134695,0.9952874399459923,0.9998430123789197,0.999943526995697,0.9822232329643878
200,366,6,0.9933067145034045,0.9954509701101206,0.9998596073182088,0.9999494554883219,0.9828426728191589
300,366,6,0.9933356480141967,0.9954709016903827,0.9998610615948941,0.9999500042353767,0.982917594815817
100,457,6,0.9916478598846518,0.994328303468511,0.9997715162336086,0.9999178773896576,0.9785826021458671
200,457,6,0.9919275504889763,0.9945181973579938,0.9997845142777636,0.9999225395138921,0.9793028017453523
300,457,6,0.9918021719422101,0.9944336027033045,0.9997872676448171,0.9999235494471954,0.9789812789664981
100,571,6,0.9898732712227302,0.9931295312377313,0.9996871305793584,0.9998875953796242,0.974022323118149
200,571,6,0.9901143838126651,0.9932938597926003,0.99970352415726,0.9998935211030029,0.9746464476016201
300,571,6,0.990181895337847,0.9933390912897823,0.9997089023628218,0.9998954969159005,0.9748189582424325
100,713,6,0.9871052986902764,0.9912672026962593,0.9995290566540569,0.9998308069980718,0.9669122000371344
200,713,6,0.987626101884536,0.9916172829020012,0.9995608251021332,0.9998422197019196,0.9682507130546847
300,713,6,0.9877321914241074,0.9916898592763905,0.9995646033653253,0.9998436157060002,0.9685275931153647
100,891,6,0.9853499990355497,0.9900856976888384,0.9993734585693579,0.9997748144768159,0.962388584788589
200,891,6,0.9857454236830431,0.9903526063628412,0.9993968017332922,0.9997832767913545,0.9634110446771166
300,891,6,0.9856779121578613,0.9903077374930653,0.9994200197009029,0.9997917381625095,0.9632389057959077
100,1113,6,0.9824662924599271,0.9881544997263416,0.9991702868337978,0.9997016861849869,0.9549666340359648
200,1113,6,0.9826398935246803,0.9882702533625274,0.9991948015116184,0.9997106209103845,0.9554124664787366
300,1113,6,0.9827170495534595,0.9883222333728674,0.999197828120838,0.999711765002513,0.9556124951709494
100,1391,6,0.9788592481144995,0.9857453145525251,0.9987590330962264,0.9995536946205767,0.9456631344599944
200,1391,6,0.9791196497116293,0.9859215377712461,0.998827948197941,0.9995784933555383,0.9463453339117919
300,1391,6,0.9791871612368112,0.985966965795292,0.9988424319368701,0.9995837896514833,0.946521201342701
100,1738,6,0.9762455876396042,0.9840138637381467,0.9984220402957791,0.9994316577367656,0.9389463627983815
200,1738,6,0.9759466080280847,0.9838144436945122,0.9984878859454257,0.9994563504948132,0.9381705275583206
300,1738,6,0.9759080300136952,0.9837922711582882,0.9985208687502368,0.9994682979653465,0.9380859707864528
100,2172,6,0.9740562853229944,0.982564847102135,0.9979403724328331,0.999257223919216,0.9333051139471423
200,2172,6,0.9736512161719036,0.9822999676060901,0.9980659919484531,0.9993029827949196,0.9322739084962133
300,2172,6,0.9734101035819687,0.9821438980317485,0.9980924464552401,0.9993125791605161,0.9316677115001666
100,2715,6,0.9703720849487877,0.9801511920914906,0.9974546706776997,0.9990798037852674,0.9238854597719729
200,2715,6,0.9702370618984241,0.9800643419165622,0.9975475254110037,0.99911257637172,0.923547997500409
300,2715,6,0.9705553305171383,0.980274337255206,0.997631276515067,0.9991438060506345,0.9243722147072096
100,3393,6,0.9684528287329052,0.9788922802919331,0.9969100814275222,0.9988811424654009,0.9189459516300872
200,3393,6,0.9684624732365025,0.9788958734010559,0.9969855914716912,0.9989095409167761,0.9189557491055569
300,3393,6,0.9682599386609572,0.9787651389525167,0.9969987880210435,0.9989143766759103,0.9184449988823462
100,4241,6,0.9625793260420886,0.9750485524301938,0.9959472607678734,0.9985277801507793,0.9037545049916995
200,4241,6,0.962396080473738,0.9749329767331221,0.9961367270762491,0.9985958626414126,0.90330198795449
300,4241,6,0.9628011496248288,0.9751978959687739,0.9961323266396929,0.9985941150802853,0.9043553999945334
100,5301,6,0.9571108925023629,0.9714948688199888,0.9950006161396631,0.9981753603783491,0.8895767892210933
200,5301,6,0.9597341974808556,0.9732091865218144,0.9951362180389465,0.9982263006353177,0.8964548716311402
300,5301,6,0.9584418339988041,0.9723737778490142,0.9952252107274884,0.9982578151567103,0.8931249207363101
100,6626,6,0.9495688906891963,0.9666426379683204,0.9939004284553792,0.9977658922960894,0.8700172317421614
200,6626,6,0.9518546380417799,0.9681132388824304,0.9940738091783295,0.997827000928627,0.8759813597033824
300,6626,6,0.9518739270489748,0.9681308996155271,0.9941590464531985,0.997858703728261,0.8760627830616476
100,8282,6,0.9462704704588855,0.9645143414037568,0.9928230498275203,0.9973557082501092,0.861319520336252
200,8282,6,0.943290318847289,0.9626495921945271,0.9926599951830833,0.9972892297986019,0.8537454095123215
300,8282,6,0.9437725440271589,0.962959668606572,0.9928687422013074,0.9973687235455367,0.855025042770596
100,10352,6,0.9327392319117335,0.9559199049376785,0.9903691292923926,0.9963993120395807,0.8257157079631535
200,10352,6,0.9345813320988369,0.9570878171914441,0.9911901536909352,0.9967296921370504,0.8306188090358472
300,10352,6,0.9350153347607199,0.9573727762735026,0.9913688321700989,0.9967955780728522,0.8318273421718884
100,12940,6,0.9268946627317092,0.9522651989369876,0.9883872836304357,0.9956348045650532,0.8103013007932657
200,12940,6,0.925708388789229,0.9515434020897419,0.988879475601061,0.9958218144635159,0.8072620073663
300,12940,6,0.9259880793935537,0.9517303845718383,0.9890149137454574,0.9958688857922157,0.8080796485896988
100,16175,6,0.9224196130625156,0.9495161229587418,0.9864014700066752,0.9947985646128976,0.7986356250044118
200,16175,6,0.9217637868178925,0.9491034119285742,0.9870197970351954,0.9950672843727715,0.7968549247207145
300,16175,6,0.9220338329186197,0.9492746348074896,0.9869648729796541,0.9950209701216618,0.797596332789857
100,20218,6,0.9177323843141794,0.9466274558878739,0.9836696060169048,0.9936148875493248,0.7862142315719919
200,20218,6,0.9184074995659973,0.9470462312690127,0.9835970321359421,0.9935881678069212,0.7880301413798837
300,20218,6,0.9184267885731922,0.9470614007635977,0.9840435760037235,0.9937693521978406,0.7881020824736278
100,2,7,0.9998167544316494,0.9998751142047733,0.9999998141096413,0.999999929855804,0.9995311196964972
200,2,7,0.999807109928052,0.9998685404041068,0.9999998274385276,0.9999999355613204,0.9995064494640293
300,2,7,0.9998167544316494,0.9998751142047733,0.9999998098253565,0.9999999300243011,0.9995311196964972
100,3,7,0.9997878209208572,0.9998553925435137,0.9999998055410717,0.9999999291542845,0.9994571125315878
200,3,7,0.9997878209208572,0.9998553944445174,0.9999998238682901,0.9999999360649447,0.9994570939232383
300,3,7,0.9997974654244546,0.9998619683315915,0.9999998188699578,0.9999999341659997,0.9994817635865991
100,4,7,0.9998167544316494,0.9998751125630189,0.999999836245113,0.9999999405673033,0.9995311353808222
200,4,7,0.9998263989352468,0.999881687919022,0.9999998229162268,0.9999999357311303,0.9995557911066058
300,4,7,0.9998167544316494,0.9998751142047733,0.9999998062551191,0.9999999296860093,0.9995311196964972
100,5,7,0.9997974654244546,0.9998619701461144,0.9999997805494103,0.9999999203525439,0.999481749197978
200,5,7,0.999807109928052,0.9998685404041068,0.9999997934022647,0.9999999250064862,0.9995064494640293
300,5,7,0.9998167544316494,0.9998751142047733,0.9999998053030559,0.9999999293257715,0.9995311196964972
100,6,7,0.9997781764172599,0.9998488204710229,0.999999788641948,0.9999999232883637,0.9994324254373681
200,6,7,0.9997781764172599,0.9998488224584098,0.9999997876898847,0.9999999229525189,0.9994324074767011
300,6,7,0.9997781764172599,0.9998488224584098,0.9999998053030559,0.9999999293401312,0.9994324074767011
100,7,7,0.9997781764172599,0.9998488224584098,0.9999997262818021,0.9999999006918443,0.9994324074767011
