ccp_alpha,depth,nodes,accuracy,f1,roc_auc,pr_auc,matthews
2.0582754082490383e-06,38,7915,0.9881941836351464,0.9759505039417223,0.9818188854023765,0.9606902581505555,0.9681276514992136
2.0603213586548617e-06,38,7891,0.9882105125651116,0.9759829685317012,0.9818937553121303,0.9609417938158757,0.9681710504404758
2.0605872820600403e-06,38,7883,0.9882105125651116,0.9759829685317012,0.9820204212046818,0.9610667711710994,0.9681710504404758
2.0606210212499142e-06,38,7879,0.9882105125651116,0.9759829685317012,0.9820110865725135,0.9610659608226381,0.9681710504404758
2.061168694611043e-06,38,7875,0.9882105125651116,0.9759829685317012,0.9820037812082076,0.9610653295129075,0.9681710504404758
2.0613933898080588e-06,38,7871,0.9882105125651116,0.9759829685317012,0.9819954612099707,0.9609925863443713,0.9681710504404758
2.0621023083684124e-06,38,7867,0.9882105125651116,0.9759829685317012,0.9819814592617181,0.960991383333379,0.9681710504404758
2.062333745215623e-06,38,7863,0.9882105125651116,0.9759829685317012,0.9820150940167429,0.9610309725220538,0.9681710504404758
2.0637309446806e-06,38,7847,0.9882105125651116,0.9759829685317012,0.9819450648463195,0.9608643909668227,0.9681710504404758
2.0640915408646606e-06,38,7843,0.9882105125651116,0.9759829685317012,0.9819370672282252,0.9607665249320253,0.9681710504404758
2.0634310586387287e-06,38,7855,0.9882105125651116,0.9759829685317012,0.9819833474882682,0.9610282903561689,0.9681710504404758
2.0634872986102513e-06,38,7851,0.9882105125651116,0.9759829685317012,0.9819635311838701,0.9610266392318999,0.9681710504404758
2.0644568212636863e-06,38,7827,0.9882105125651116,0.9759829685317012,0.981958275236186,0.9608049084390261,0.9681710504404758
2.064335525118796e-06,38,7839,0.9882105125651116,0.9759829685317012,0.9819615781934518,0.9608049769515763,0.9681710504404758
2.0648736139091067e-06,38,7823,0.9882105125651116,0.9759829685317012,0.9819263711156326,0.960804256839177,0.9681710504404758
2.06544549110128e-06,38,7819,0.9882105125651116,0.9759829685317012,0.9818937538729333,0.9604793889340466,0.9681710504404758
2.066508509882041e-06,38,7815,0.9882105125651116,0.9759829685317012,0.9818891340503523,0.960440613666574,0.9681710504404758
2.070743703317539e-06,38,7757,0.9882105125651116,0.9759797724399494,0.9820304502494343,0.9603479586587076,0.9681683296424737
2.0779988390190955e-06,38,7745,0.9882105125651116,0.9759797724399494,0.9820142909447802,0.9603752936908921,0.9681683296424737
2.080474950343669e-06,38,7741,0.9882105125651116,0.9759797724399494,0.9820250316724819,0.9604061692545983,0.9681683296424737
