n_estimators,min_samples_split,max_features,criterion,accuracy,f1,roc_auc,pr_auc,matthews
300,8,6,gini,0.999903554964026,0.9999342693379608,0.9999999523968351,0.9999999827274624,0.9997532389478253
50,9,6,gini,0.999903554964026,0.9999342710661233,0.9999999043176387,0.9999999652995872,0.9997532178227991
100,9,6,gini,0.9999131994676234,0.999940842793009,0.9999999504927086,0.9999999820366593,0.9997779102394573
150,9,6,gini,0.9999131994676234,0.999940842793009,0.9999999504927085,0.9999999820363733,0.9997779102394573
200,9,6,gini,0.9999228439712208,0.9999474161616427,0.9999999547769934,0.9999999835901213,0.999802582708775
300,9,6,gini,0.9999131994676234,0.999940842793009,0.9999999552530251,0.9999999837624991,0.9997779102394573
50,10,6,gini,0.9999421329784156,0.9999605616027765,0.99999991621843,0.9999999696265031,0.9998519477532378
100,10,6,gini,0.999951777482013,0.999967134885005,0.9999999647736579,0.9999999872174123,0.9998766201829112
150,10,6,gini,0.9999228439712208,0.9999474161616427,0.9999999642976265,0.9999999870437539,0.999802582708775
200,10,6,gini,0.9999131994676234,0.999940842793009,0.9999999638215947,0.9999999868706879,0.9997779102394573
300,10,6,gini,0.9999131994676234,0.999940842793009,0.9999999566811202,0.9999999842804101,0.9997779102394573
50,4,7,gini,0.9999324884748182,0.9999539882341342,0.999999941924139,0.9999999789334625,0.9998272765012302
100,4,7,gini,0.999951777482013,0.999967134885005,0.9999999366877909,0.9999999770350203,0.9998766201829112
150,4,7,gini,0.999951777482013,0.999967134885005,0.9999999552530251,0.9999999837648101,0.9998766201829112
200,4,7,gini,0.999951777482013,0.999967134885005,0.9999999557290566,0.999999983938021,0.9998766201829112
300,4,7,gini,0.9999421329784156,0.9999605616027765,0.9999999652496897,0.999999987391699,0.9998519477532378
50,2,7,gini,0.9999421329784156,0.9999605616027765,0.9999999692959587,0.99999998739429,0.9998519477532378
100,2,7,gini,0.9999421329784156,0.9999605616027765,0.9999999781025442,0.9999999917087391,0.9998519477532378
150,2,7,gini,0.999951777482013,0.999967134885005,0.9999999811967499,0.9999999929174402,0.9998766201829112
200,2,7,gini,0.999951777482013,0.999967134885005,0.9999999807207183,0.999999992744506,0.9998766201829112
300,2,7,gini,0.999951777482013,0.999967134885005,0.99999997834056,0.9999999918812534,0.9998766201829112
50,3,7,gini,0.9999421329784156,0.9999605616027765,0.9999999257390629,0.9999999699814868,0.9998519477532378
100,3,7,gini,0.9999421329784156,0.9999605616027765,0.999999982386829,0.999999993608485,0.9998519477532378
150,3,7,gini,0.9999421329784156,0.9999605616027765,0.9999999785785758,0.999999992227022,0.9998519477532378
200,3,7,gini,0.9999421329784156,0.9999605616027765,0.9999999776265125,0.9999999918812533,0.9998519477532378
300,3,7,gini,0.9999421329784156,0.9999605616027765,0.9999999766744493,0.9999999915353257,0.9998519477532378
50,5,7,gini,0.9999324884748182,0.9999539894438638,0.9999999619174682,0.9999999861824779,0.9998272563558855
100,5,7,gini,0.9999131994676234,0.999940842793009,0.9999999728661961,0.9999999901519195,0.9997779102394573
150,5,7,gini,0.9999131994676234,0.999940842793009,0.9999999700100061,0.9999999891157167,0.9997779102394573
200,5,7,gini,0.9999324884748182,0.9999539882341342,0.9999999776265124,0.9999999918795484,0.9998272765012302
300,5,7,gini,0.9999421329784156,0.9999605616027765,0.9999999785785758,0.9999999922252808,0.9998519477532378
50,6,7,gini,0.9999710664892077,0.9999802811902273,0.9999999557290568,0.9999999839388225,0.9999259685756817
100,6,7,gini,0.999951777482013,0.999967134885005,0.999999964773658,0.9999999872190599,0.9998766201829112
150,6,7,gini,0.9999421329784156,0.9999605616027765,0.9999999733422277,0.999999990326486,0.9998519477532378
200,6,7,gini,0.999951777482013,0.999967134885005,0.9999999795306392,0.9999999925708634,0.9998766201829112
300,6,7,gini,0.999951777482013,0.999967134885005,0.9999999747703228,0.9999999908439927,0.9998766201829112
50,7,7,gini,0.9999228439712208,0.9999474168528987,0.999999964773658,0.9999999872166629,0.9998025745018475
100,7,7,gini,0.9999324884748182,0.9999539882341342,0.9999999766744493,0.9999999915339227,0.9998272765012302
150,7,7,gini,0.9999324884748182,0.9999539882341342,0.9999999785785758,0.9999999922251105,0.9998272765012302
200,7,7,gini,0.9999324884748182,0.9999539882341342,0.9999999771504808,0.9999999917071023,0.9998272765012302
300,7,7,gini,0.9999324884748182,0.9999539882341342,0.9999999719141328,0.9999999898073451,0.9998272765012302
50,8,7,gini,0.9999228439712208,0.9999474161616427,0.9999999690579428,0.9999999887725607,0.999802582708775
100,8,7,gini,0.9999228439712208,0.9999474161616427,0.9999999776265125,0.9999999918793485,0.999802582708775
150,8,7,gini,0.9999324884748182,0.9999539894438638,0.9999999738182594,0.999999990498249,0.9998272563558855
200,8,7,gini,0.9999324884748182,0.9999539894438638,0.9999999766744492,0.9999999915340522,0.9998272563558855
300,8,7,gini,0.9999131994676234,0.999940842793009,0.9999999700100062,0.9999999891157122,0.9997779102394573
50,9,7,gini,0.9999324884748182,0.9999539894438638,0.9999999571571516,0.9999999844552557,0.9998272563558855
100,9,7,gini,0.9999228439712208,0.9999474161616427,0.9999999700100062,0.99999998911529,0.999802582708775
150,9,7,gini,0.9999228439712208,0.9999474161616427,0.9999999638215947,0.9999999868699775,0.999802582708775
200,9,7,gini,0.9999324884748182,0.9999539894438638,0.9999999700100062,0.9999999891154262,0.9998272563558855
300,9,7,gini,0.9999228439712208,0.9999474161616427,0.9999999733422277,0.9999999903244655,0.999802582708775
50,10,7,gini,0.999903554964026,0.9999342693379608,0.9999999685819112,0.9999999885974155,0.9997532389478253
100,10,7,gini,0.999903554964026,0.9999342693379608,0.999999969057943,0.9999999887703135,0.9997532389478253
150,10,7,gini,0.999903554964026,0.9999342693379608,0.999999955253025,0.9999999837621203,0.9997532389478253
200,10,7,gini,0.9999131994676234,0.999940842793009,0.9999999609654049,0.9999999858346598,0.9997779102394573
300,10,7,gini,0.999903554964026,0.9999342693379608,0.9999999562050884,0.9999999841086966,0.9997532389478253
50,2,8,gini,0.9999324884748182,0.9999539882341342,0.9999999785785758,0.9999999913623553,0.9998272765012302
100,2,8,gini,0.9999421329784156,0.9999605616027765,0.9999999716761169,0.9999999887737908,0.9998519477532378
150,2,8,gini,0.9999324884748182,0.9999539882341342,0.9999999771504808,0.9999999910178304,0.9998272765012302
200,2,8,gini,0.9999421329784156,0.9999605616027765,0.9999999788165916,0.999999992226425,0.9998519477532378
300,2,8,gini,0.9999421329784156,0.9999605616027765,0.9999999788165916,0.9999999918812125,0.9998519477532378
50,3,8,gini,0.9999324884748182,0.9999539882341342,0.9999999478745345,0.9999999804875426,0.9998272765012302
100,3,8,gini,0.9999421329784156,0.9999605616027765,0.9999999728661961,0.9999999901543893,0.9998519477532378
150,3,8,gini,0.9999421329784156,0.9999605616027765,0.9999999740562753,0.9999999904991979,0.9998519477532378
200,3,8,gini,0.999951777482013,0.999967134885005,0.9999999761984175,0.9999999913623824,0.9998766201829112
300,3,8,gini,0.9999421329784156,0.9999605616027765,0.9999999761984177,0.9999999913624936,0.9998519477532378
50,4,8,gini,0.9999324884748182,0.999953988839007,0.9999999785785758,0.9999999922256078,0.9998272652111843
100,4,8,gini,0.9999421329784156,0.9999605616027765,0.9999999809587341,0.9999999930893825,0.9998519477532378
150,4,8,gini,0.999903554964026,0.9999342693379608,0.999999975722386,0.9999999911880677,0.9997532389478253
200,4,8,gini,0.9999324884748182,0.9999539882341342,0.9999999790546075,0.9999999923974272,0.9998272765012302
300,4,8,gini,0.9999324884748182,0.9999539882341342,0.9999999795306391,0.9999999925706249,0.9998272765012302
50,6,8,gini,0.9999228439712208,0.9999474154703686,0.9999999761984176,0.9999999913612473,0.9998025933505316
100,6,8,gini,0.9999324884748182,0.9999539882341342,0.9999999766744493,0.9999999915337865,0.9998272765012302
150,6,8,gini,0.9999324884748182,0.9999539882341342,0.9999999804827024,0.9999999929157511,0.9998272765012302
200,6,8,gini,0.9999324884748182,0.9999539882341342,0.9999999819107974,0.9999999934340863,0.9998272765012302
300,6,8,gini,0.9999324884748182,0.9999539882341342,0.9999999809587341,0.9999999930886354,0.9998272765012302
50,7,8,gini,0.999903554964026,0.9999342702020534,0.9999999466844555,0.9999999806531772,0.9997532271679841
100,7,8,gini,0.9999228439712208,0.9999474161616427,0.9999999676298479,0.999999988251631,0.999802582708775
150,7,8,gini,0.9999228439712208,0.9999474161616427,0.9999999595373099,0.9999999853160136,0.999802582708775
200,7,8,gini,0.9999228439712208,0.9999474161616427,0.9999999681058795,0.9999999884243882,0.999802582708775
300,7,8,gini,0.9999228439712208,0.9999474161616427,0.9999999681058794,0.9999999884244902,0.999802582708775
50,5,8,gini,0.9999421329784156,0.9999605621212321,0.9999999328795375,0.9999999756649612,0.999851938249566
100,5,8,gini,0.9999131994676234,0.999940842793009,0.9999999604893731,0.9999999856633776,0.9997779102394573
150,5,8,gini,0.999903554964026,0.9999342702020534,0.9999999633455632,0.999999986699492,0.9997532271679841
200,5,8,gini,0.999903554964026,0.9999342702020534,0.9999999657257213,0.9999999875621434,0.9997532271679841
300,5,8,gini,0.9999131994676234,0.999940843570682,0.9999999652496897,0.9999999873897968,0.9997779002459876
50,8,8,gini,0.9999228439712208,0.9999474168528987,0.9999999304993793,0.9999999747891483,0.9998025745018475
100,8,8,gini,0.999903554964026,0.9999342702020534,0.9999999585852466,0.9999999849707605,0.9997532271679841
150,8,8,gini,0.9999131994676234,0.999940843570682,0.9999999642976263,0.9999999870435473,0.9997779002459876
200,8,8,gini,0.9999131994676234,0.999940843570682,0.9999999657257214,0.9999999875614217,0.9997779002459876
300,8,8,gini,0.999903554964026,0.9999342702020534,0.9999999666777847,0.9999999879066364,0.9997532271679841
50,9,8,gini,0.9999324884748182,0.9999539882341342,0.9999999657257214,0.9999999875634825,0.9998272765012302
100,9,8,gini,0.999903554964026,0.9999342693379608,0.9999999738182593,0.999999990497141,0.9997532389478253
150,9,8,gini,0.999903554964026,0.9999342693379608,0.9999999719141327,0.9999999898056353,0.9997532389478253
200,9,8,gini,0.9999131994676234,0.999940842793009,0.999999969057943,0.9999999887695713,0.9997779102394573
300,9,8,gini,0.9999131994676234,0.999940842793009,0.9999999666777846,0.9999999879055785,0.9997779102394573
50,10,8,gini,0.999903554964026,0.9999342702020534,0.9999999262150945,0.9999999732317059,0.9997532271679841
100,10,8,gini,0.9999131994676234,0.999940842793009,0.999999928119221,0.999999973921268,0.9997779102394573
150,10,8,gini,0.9999131994676234,0.999940842793009,0.9999999247869996,0.9999999727125615,0.9997779102394573
200,10,8,gini,0.9999131994676234,0.999940842793009,0.9999999438282655,0.9999999796170997,0.9997779102394573
300,10,8,gini,0.9999131994676234,0.999940842793009,0.9999999462084238,0.9999999804811422,0.9997779102394573
50,3,9,gini,0.9999228439712208,0.9999474168528987,0.999999958109215,0.9999999847975283,0.9998025745018475
100,3,9,gini,0.999903554964026,0.9999342702020534,0.9999999681058795,0.9999999884247355,0.9997532271679841
150,3,9,gini,0.9999131994676234,0.999940843570682,0.9999999704860378,0.99999998928834,0.9997779002459876
200,3,9,gini,0.9999131994676234,0.999940843570682,0.9999999714381012,0.9999999896335549,0.9997779002459876
300,3,9,gini,0.9998939104604286,0.9999276976975003,0.9999999714381012,0.9999999896337703,0.9997285441360895
50,4,9,gini,0.9999228439712208,0.9999474161616427,0.9999999628695314,0.9999999865257523,0.999802582708775
100,4,9,gini,0.9999324884748182,0.999953988839007,0.9999999719141327,0.9999999898075015,0.9998272652111843
150,4,9,gini,0.9999421329784156,0.9999605616027765,0.9999999776265126,0.999999991879428,0.9998519477532378
200,4,9,gini,0.9999324884748182,0.999953988839007,0.9999999790546076,0.9999999923974886,0.9998272652111843
300,4,9,gini,0.9999324884748182,0.999953988839007,0.999999975722386,0.9999999911884878,0.9998272652111843
50,2,9,gini,0.9999228439712208,0.9999474154703686,0.9999999459704079,0.9999999785880802,0.9998025933505316
100,2,9,gini,0.9999324884748182,0.999953988839007,0.9999999654877054,0.9999999870452765,0.9998272652111843
150,2,9,gini,0.9999324884748182,0.999953988839007,0.9999999685819112,0.9999999882531087,0.9998272652111843
200,2,9,gini,0.9999228439712208,0.9999474154703686,0.9999999733422277,0.9999999903248742,0.9998025933505316
300,2,9,gini,0.9999228439712208,0.9999474154703686,0.9999999712000853,0.999999989288508,0.9998025933505316
50,5,9,gini,0.999903554964026,0.9999342702020534,0.9999999571571517,0.9999999842808136,0.9997532271679841
100,5,9,gini,0.9999131994676234,0.999940843570682,0.9999999666777846,0.9999999879054672,0.9997779002459876
150,5,9,gini,0.999903554964026,0.9999342710661233,0.9999999638215947,0.999999986868504,0.9997532178227991
200,5,9,gini,0.9998939104604286,0.9999276976975003,0.9999999685819112,0.9999999885964008,0.9997285441360895
300,5,9,gini,0.999903554964026,0.9999342710661233,0.999999971438101,0.9999999896331325,0.9997532178227991
50,6,9,gini,0.9999228439712208,0.9999474161616427,0.9999999609654049,0.9999999858335092,0.999802582708775
100,6,9,gini,0.9999228439712208,0.9999474161616427,0.9999999614414365,0.9999999860050018,0.999802582708775
150,6,9,gini,0.9999131994676234,0.999940843570682,0.9999999652496897,0.999999987386687,0.9997779002459876
200,6,9,gini,0.999903554964026,0.9999342710661233,0.9999999690579429,0.9999999887692943,0.9997532178227991
300,6,9,gini,0.9999131994676234,0.999940843570682,0.9999999709620694,0.9999999894604367,0.9997779002459876
50,7,9,gini,0.9999131994676234,0.999940843570682,0.9999999424001706,0.9999999791015216,0.9997779002459876
100,7,9,gini,0.999903554964026,0.9999342710661233,0.9999999543009618,0.9999999834166013,0.9997532178227991
150,7,9,gini,0.999903554964026,0.9999342710661233,0.9999999562050884,0.9999999841071444,0.9997532178227991
200,7,9,gini,0.9999131994676234,0.999940843570682,0.9999999676298479,0.9999999882516311,0.9997779002459876
300,7,9,gini,0.9999228439712208,0.9999474161616427,0.9999999733422278,0.9999999903241819,0.999802582708775
50,8,9,gini,0.9998746214532338,0.9999145518243185,0.9999999638215947,0.9999999868686561,0.9996791880261914
100,8,9,gini,0.9998842659568312,0.999921125279348,0.9999999585852466,0.9999999849682587,0.9997038611437508
150,8,9,gini,0.9998939104604286,0.9999276976975003,0.9999999614414364,0.9999999860048293,0.9997285441360895
200,8,9,gini,0.999903554964026,0.9999342702020534,0.9999999666777846,0.9999999879054423,0.9997532271679841
300,8,9,gini,0.999903554964026,0.9999342702020534,0.9999999666777846,0.9999999879055422,0.9997532271679841
50,9,9,gini,0.999903554964026,0.9999342702020534,0.9999999600133416,0.999999985486671,0.9997532271679841
100,9,9,gini,0.9999131994676234,0.999940843570682,0.9999999614414364,0.9999999860052925,0.9997779002459876
150,9,9,gini,0.999903554964026,0.9999342710661233,0.9999999609654049,0.9999999858317723,0.9997532178227991
200,9,9,gini,0.999903554964026,0.9999342702020534,0.9999999657257214,0.999999987559492,0.9997532271679841
300,9,9,gini,0.999903554964026,0.9999342702020534,0.9999999600133415,0.9999999854866619,0.9997532271679841
50,10,9,gini,0.9999228439712208,0.9999474161616427,0.9999999504927086,0.9999999820330776,0.999802582708775
100,10,9,gini,0.9999131994676234,0.999940842793009,0.9999999343076326,0.999999976162149,0.9997779102394573
150,10,9,gini,0.9999131994676234,0.999940842793009,0.999999929547316,0.9999999744357032,0.9997779102394573
200,10,9,gini,0.9999131994676234,0.999940842793009,0.9999999338316008,0.9999999759888798,0.9997779102394573
300,10,9,gini,0.999903554964026,0.9999342702020534,0.9999999428762022,0.9999999792684778,0.9997532271679841
50,2,10,gini,0.9999131994676234,0.999940842793009,0.9999999452563604,0.9999999784129617,0.9997779102394573
100,2,10,gini,0.9999228439712208,0.9999474161616427,0.9999999702480219,0.9999999887691103,0.999802582708775
150,2,10,gini,0.9999324884748182,0.9999539894438638,0.9999999704860378,0.9999999889415246,0.9998272563558855
200,2,10,gini,0.9999228439712208,0.9999474161616427,0.9999999716761169,0.9999999896326397,0.999802582708775
300,2,10,gini,0.9999324884748182,0.9999539894438638,0.9999999690579429,0.999999988769301,0.9998272563558855
50,3,10,gini,0.9999228439712208,0.9999474168528987,0.9999999297853318,0.99999997185901,0.9998025745018475
100,3,10,gini,0.9999228439712208,0.9999474168528987,0.9999999600133416,0.9999999854881148,0.9998025745018475
150,3,10,gini,0.9999228439712208,0.9999474161616427,0.9999999700100061,0.999999989114518,0.999802582708775
200,3,10,gini,0.9999228439712208,0.9999474161616427,0.9999999721521486,0.9999999898056127,0.999802582708775
300,3,10,gini,0.9999324884748182,0.9999539894438638,0.999999972866196,0.999999990151218,0.9998272563558855
50,4,10,gini,0.9999131994676234,0.9999408443483347,0.9999999395439807,0.9999999778906927,0.999777892687429
100,4,10,gini,0.999903554964026,0.9999342710661233,0.9999999657257213,0.9999999875593284,0.9997532178227991
150,4,10,gini,0.999903554964026,0.9999342710661233,0.999999971438101,0.9999999896325649,0.9997532178227991
200,4,10,gini,0.999903554964026,0.9999342710661233,0.9999999719141327,0.9999999898053085,0.9997532178227991
300,4,10,gini,0.999903554964026,0.9999342710661233,0.9999999709620695,0.9999999894598871,0.9997532178227991
50,6,10,gini,0.9998842659568312,0.999921125279348,0.9999999500166769,0.9999999818583951,0.9997038611437508
100,6,10,gini,0.9998939104604286,0.9999276976975003,0.9999999547769933,0.9999999835852814,0.9997285441360895
150,6,10,gini,0.9998842659568312,0.999921125279348,0.9999999585852466,0.9999999849673913,0.9997038611437508
200,6,10,gini,0.9998939104604286,0.9999276976975003,0.9999999609654048,0.9999999858315566,0.9997285441360895
300,6,10,gini,0.9998939104604286,0.9999276976975003,0.9999999638215948,0.9999999868684813,0.9997285441360895
50,5,10,gini,0.9998842659568312,0.999921124242464,0.9999999376398541,0.9999999773670587,0.9997038716271931
100,5,10,gini,0.9998939104604286,0.9999276976975003,0.9999999547769934,0.9999999835859602,0.9997285441360895
150,5,10,gini,0.999903554964026,0.9999342710661233,0.9999999552530251,0.9999999837594825,0.9997532178227991
200,5,10,gini,0.9999131994676234,0.9999408443483347,0.9999999623934999,0.9999999863502482,0.999777892687429
300,5,10,gini,0.999903554964026,0.9999342710661233,0.9999999614414364,0.9999999860048882,0.9997532178227991
50,7,10,gini,0.9999131994676234,0.9999408420153153,0.9999999424001705,0.9999999790981497,0.9997779226675014
100,7,10,gini,0.9998939104604286,0.9999276976975003,0.9999999538249301,0.9999999832403141,0.9997285441360895
150,7,10,gini,0.9999131994676234,0.999940843570682,0.9999999628695314,0.999999986522833,0.9997779002459876
200,7,10,gini,0.9999131994676234,0.999940843570682,0.9999999690579429,0.9999999887685562,0.9997779002459876
300,7,10,gini,0.999903554964026,0.9999342710661233,0.9999999685819112,0.9999999885958671,0.9997532178227991
50,8,10,gini,0.9998842659568312,0.999921125279348,0.9999999376398542,0.9999999773711405,0.9997038611437508
100,8,10,gini,0.999903554964026,0.9999342710661233,0.9999999538249301,0.9999999832404664,0.9997532178227991
150,8,10,gini,0.9998939104604286,0.9999276976975003,0.9999999557290566,0.9999999839315042,0.9997285441360895
200,8,10,gini,0.999903554964026,0.9999342702020534,0.9999999547769933,0.9999999835862577,0.9997532271679841
300,8,10,gini,0.9998939104604286,0.9999276976975003,0.9999999638215947,0.9999999868687015,0.9997285441360895
50,9,10,gini,0.9998939104604286,0.9999276976975003,0.9999999138382717,0.9999999687413348,0.9997285441360895
100,9,10,gini,0.9998842659568312,0.999921125279348,0.999999939067949,0.9999999778874712,0.9997038611437508
150,9,10,gini,0.9998842659568312,0.999921125279348,0.9999999371638225,0.9999999771963559,0.9997038611437508
200,9,10,gini,0.9998939104604286,0.9999276976975003,0.9999999466844554,0.9999999806511148,0.9997285441360895
300,9,10,gini,0.9998939104604286,0.9999276976975003,0.9999999504927086,0.9999999820325822,0.9997285441360895
50,10,10,gini,0.9998939104604286,0.9999276976975003,0.9999999409720757,0.9999999785778982,0.9997285441360895
100,10,10,gini,0.9998939104604286,0.9999276976975003,0.9999999419241389,0.9999999789227072,0.9997285441360895
150,10,10,gini,0.9998939104604286,0.9999276976975003,0.9999999514447719,0.999999982376444,0.9997285441360895
200,10,10,gini,0.9998939104604286,0.9999276976975003,0.9999999523968351,0.9999999827220561,0.9997285441360895
300,10,10,gini,0.9998939104604286,0.9999276976975003,0.9999999576331833,0.9999999846224831,0.9997285441360895
50,3,11,gini,0.999903554964026,0.9999342702020534,0.9999999357357275,0.9999999761665557,0.9997532271679841
100,3,11,gini,0.999903554964026,0.9999342702020534,0.9999999545389776,0.9999999834143474,0.9997532271679841
150,3,11,gini,0.9998746214532338,0.9999145518243185,0.9999999571571516,0.9999999844498054,0.9996791880261914
200,3,11,gini,0.9998746214532338,0.9999145518243185,0.9999999552530249,0.9999999837583998,0.9996791880261914
300,3,11,gini,0.9998649769496364,0.9999079782828748,0.9999999557290568,0.999999983931443,0.9996545160864022
50,2,11,gini,0.9999228439712208,0.9999474161616427,0.9999999433522339,0.9999999775489253,0.999802582708775
100,2,11,gini,0.9998939104604286,0.9999276967470109,0.9999999581092149,0.9999999842778858,0.9997285552677302
150,2,11,gini,0.9998939104604286,0.9999276967470109,0.9999999607273891,0.9999999853139865,0.9997285552677302
200,2,11,gini,0.9998939104604286,0.9999276967470109,0.9999999619174681,0.9999999858320902,0.9997285552677302
300,2,11,gini,0.9998939104604286,0.9999276967470109,0.9999999592992941,0.9999999846225853,0.9997285552677302
50,4,11,gini,0.999903554964026,0.9999342693379608,0.9999999433522339,0.9999999794425906,0.9997532389478253
100,4,11,gini,0.9998746214532338,0.9999145518243185,0.9999999495406453,0.9999999816858399,0.9996791880261914
150,4,11,gini,0.9998649769496364,0.9999079782828748,0.999999945732392,0.9999999803035825,0.9996545160864022
200,4,11,gini,0.9998649769496364,0.9999079782828748,0.9999999466844555,0.9999999806492172,0.9996545160864022
300,4,11,gini,0.9998649769496364,0.9999079782828748,0.9999999490646136,0.9999999815131009,0.9996545160864022
50,5,11,gini,0.9998649769496364,0.9999079794925726,0.999999936449775,0.9999999768502513,0.9996545044647025
100,5,11,gini,0.9998842659568312,0.9999211232055529,0.9999999523968351,0.9999999825486452,0.999703884545119
150,5,11,gini,0.9998649769496364,0.9999079782828748,0.999999955253025,0.9999999837580705,0.9996545160864022
200,5,11,gini,0.9998649769496364,0.9999079782828748,0.9999999528728669,0.999999982894314,0.9996545160864022
300,5,11,gini,0.9998649769496364,0.9999079782828748,0.999999948588582,0.9999999813393333,0.9996545160864022
50,6,11,gini,0.9998842659568312,0.999921124242464,0.9999999404960439,0.9999999784024949,0.9997038716271931
100,6,11,gini,0.999855332446039,0.9999014046550149,0.9999999438282655,0.9999999796113299,0.9996298453242762
150,6,11,gini,0.999855332446039,0.9999014046550149,0.999999950016677,0.9999999818572279,0.9996298453242762
200,6,11,gini,0.9998649769496364,0.9999079782828748,0.999999948588582,0.9999999813389404,0.9996545160864022
300,6,11,gini,0.9998649769496364,0.9999079782828748,0.9999999495406453,0.9999999816854449,0.9996545160864022
50,7,11,gini,0.9998360434388442,0.9998882615468546,0.9999999205027148,0.9999999711481579,0.9995804636944617
100,7,11,gini,0.9998649769496364,0.9999079782828748,0.9999999352596959,0.9999999765026718,0.9996545160864022
150,7,11,gini,0.9998746214532338,0.9999145507010129,0.9999999447803287,0.9999999799571735,0.9996792002960032
200,7,11,gini,0.9998649769496364,0.9999079782828748,0.9999999462084237,0.9999999804751272,0.9996545160864022
300,7,11,gini,0.9998746214532338,0.9999145518243185,0.9999999476365187,0.99999998099371,0.9996791880261914
50,10,11,gini,0.9998842659568312,0.9999211232055529,0.9999999419241389,0.9999999789207913,0.999703884545119
100,10,11,gini,0.9998649769496364,0.9999079782828748,0.9999999390679492,0.9999999778839666,0.9996545160864022
150,10,11,gini,0.9998649769496364,0.9999079782828748,0.9999999352596959,0.9999999765020202,0.9996545160864022
200,10,11,gini,0.9998649769496364,0.9999079782828748,0.9999999328795377,0.9999999756380297,0.9996545160864022
300,10,11,gini,0.9998649769496364,0.9999079782828748,0.9999999281192211,0.9999999739121193,0.9996545160864022
50,8,11,gini,0.9998842659568312,0.999921124242464,0.9999999519208036,0.9999999825496874,0.9997038716271931
100,8,11,gini,0.9998649769496364,0.9999079782828748,0.9999999509687403,0.999999982203603,0.9996545160864022
150,8,11,gini,0.9998649769496364,0.9999079782828748,0.9999999476365187,0.9999999809937146,0.9996545160864022
200,8,11,gini,0.9998649769496364,0.9999079782828748,0.9999999447803288,0.9999999799569919,0.9996545160864022
300,8,11,gini,0.9998649769496364,0.9999079782828748,0.9999999362117591,0.9999999768482246,0.9996545160864022
50,9,11,gini,0.9998456879424416,0.9998948350882728,0.9999999357357274,0.9999999766745343,0.9996051374601721
100,9,11,gini,0.9998842659568312,0.999921125279348,0.9999999471604871,0.9999999808208732,0.9997038611437508
150,9,11,gini,0.9998649769496364,0.9999079782828748,0.999999947160487,0.9999999808208937,0.9996545160864022
200,9,11,gini,0.9998649769496364,0.9999079782828748,0.999999940496044,0.9999999784020815,0.9996545160864022
300,9,11,gini,0.9998649769496364,0.9999079782828748,0.9999999338316009,0.9999999759841162,0.9996545160864022
50,2,12,gini,0.999855332446039,0.9999014085432784,0.9999999019374805,0.9999999599508727,0.9996298124038437
100,2,12,gini,0.9998842659568312,0.999921125279348,0.9999999216927938,0.999999970807748,0.9997038611437508
150,2,12,gini,0.9998842659568312,0.999921125279348,0.9999999224068414,0.9999999711533691,0.9997038611437508
200,2,12,gini,0.9998746214532338,0.9999145529475947,0.9999999312134269,0.9999999742572521,0.9996791781909453
300,2,12,gini,0.999855332446039,0.9999014059511367,0.9999999290712844,0.9999999737386717,0.9996298319162934
50,3,12,gini,0.999855332446039,0.9999014085432784,0.9999999266911263,0.9999999730479769,0.9996298124038437
100,3,12,gini,0.9998746214532338,0.9999145529475947,0.9999999276431895,0.9999999735651632,0.9996791781909453
150,3,12,gini,0.9998263989352468,0.9998816910295509,0.9999999247869996,0.9999999727012071,0.9995557706134207
200,3,12,gini,0.9998360434388442,0.9998882630157154,0.9999999276431895,0.9999999737373667,0.9995804540170854
300,3,12,gini,0.9998263989352468,0.9998816894743069,0.9999999209787465,0.9999999713193877,0.9995557796426936
50,4,12,gini,0.9998746214532338,0.9999145529475947,0.9999999266911261,0.9999999732203032,0.9996791781909453
100,4,12,gini,0.9998456879424416,0.9998948350882728,0.9999999205027148,0.9999999711471325,0.9996051374601721
150,4,12,gini,0.9998167544316494,0.9998751174881526,0.9999999128862084,0.9999999683829626,0.999531095630327
200,4,12,gini,0.9998263989352468,0.9998816894743069,0.9999999162184299,0.9999999695919224,0.9995557796426936
300,4,12,gini,0.9998263989352468,0.9998816894743069,0.9999999109820817,0.9999999676918723,0.9995557796426936
50,3,1,entropy,0.9997010203884806,0.9997962362870307,0.9999993499787843,0.9999997616584019,0.9992350055504601
100,3,1,entropy,0.9997395984028702,0.9998225307120462,0.9999996489266595,0.9999998724875653,0.999333695256905
150,3,1,entropy,0.999758887410065,0.999835676585228,0.9999996529729284,0.9999998738792361,0.999383051366803
200,3,1,entropy,0.9997685319136624,0.9998422484849282,0.9999996698720519,0.9999998800958111,0.9994077383824475
300,3,1,entropy,0.9997781764172599,0.9998488224584098,0.9999996634456249,0.9999998778599405,0.9994324074767011
50,2,1,entropy,0.9997685319136624,0.9998422422632977,0.9999994435190032,0.9999997699977776,0.9994078049207461
100,2,1,entropy,0.9997781764172599,0.9998488244457444,0.9999996039416686,0.9999998472914636,0.9994323919497362
150,2,1,entropy,0.9997395984028702,0.9998225283790269,0.9999996446423747,0.9999998650507853,0.999333715493914
200,2,1,entropy,0.9997878209208572,0.9998553925435137,0.9999996727282418,0.9999998771371001,0.9994571125315878
300,2,1,entropy,0.999758887410065,0.999835676585228,0.9999997074785522,0.9999998911549338,0.999383051366803
50,4,1,entropy,0.9996527978704937,0.9997633696166588,0.9999993821109207,0.9999997750034045,0.9991116317126439
