Epoch 1
Batch 7400: 0.3080871105194092
Batch 7500: 0.4173349440097809
Batch 7600: 0.348603755235672
Batch 7700: 0.3322935700416565
Batch 7800: 0.3088303208351135
Batch 7900: 0.2455338090658188
Batch 8000: 0.17139390110969543
Batch 8100: 0.2566395401954651
Batch 8200: 0.4107799530029297
Accuracy: 84.534, loss: 0.268
Epoch 9
Batch 0: 0.338881254196167
Batch 100: 0.3903898298740387
Batch 200: 0.2877795100212097
Batch 300: 0.28154098987579346
Batch 400: 0.35472747683525085
Batch 500: 0.3238067626953125
Batch 600: 0.27045270800590515
Batch 700: 0.37639766931533813
Batch 800: 0.30015745759010315
Batch 900: 0.32468488812446594
Batch 1000: 0.21332155168056488
Batch 1100: 0.2823750674724579
Batch 1200: 0.15989111363887787
Batch 1300: 0.23616144061088562
Batch 1400: 0.2261500358581543
Batch 1500: 0.18641404807567596
Batch 1600: 0.20175713300704956
Batch 1700: 0.16934719681739807
Batch 1800: 0.21605314314365387
Batch 1900: 0.3263011574745178
Batch 2000: 0.252673476934433
Batch 2100: 0.27621474862098694
Batch 2200: 0.31263357400894165
Batch 2300: 0.2623274326324463
Batch 2400: 0.26568761467933655
Batch 2500: 0.2533126771450043
Batch 2600: 0.21145489811897278
Batch 2700: 0.21693751215934753
Batch 2800: 0.21359270811080933
Batch 2900: 0.18399770557880402
Batch 3000: 0.22147953510284424
Batch 3100: 0.1947920024394989
Batch 3200: 0.3592813014984131
Batch 3300: 0.2888372838497162
Batch 3400: 0.2367044985294342
Batch 3500: 0.11790619790554047
Batch 3600: 0.22088070213794708
Batch 3700: 0.2908928394317627
Batch 3800: 0.34456437826156616
Batch 3900: 0.2713913023471832
Batch 4000: 0.35481759905815125
Batch 4100: 0.25318580865859985
Batch 4200: 0.18478600680828094
Batch 4300: 0.32411816716194153
Batch 4400: 0.21455180644989014
Batch 4500: 0.20356407761573792
Batch 4600: 0.35098421573638916
Batch 4700: 0.2962844669818878
Batch 4800: 0.2555355429649353
Batch 4900: 0.23981723189353943
Batch 5000: 0.4752941131591797
Batch 5100: 0.30640822649002075
Batch 5200: 0.2768504023551941
Batch 5300: 0.22261841595172882
Batch 5400: 0.16617128252983093
Batch 5500: 0.247287780046463
Batch 5600: 0.2374439537525177
Batch 5700: 0.25288623571395874
Batch 5800: 0.28721314668655396
Batch 5900: 0.2386491298675537
Batch 6000: 0.3507683575153351
Batch 6100: 0.29445064067840576
Batch 6200: 0.1315838098526001
Batch 6300: 0.3518427014350891
Batch 6400: 0.29256078600883484
Batch 6500: 0.21937303245067596
Batch 6600: 0.26397356390953064
Batch 6700: 0.19000884890556335
Batch 6800: 0.2695786952972412
Batch 6900: 0.30487918853759766
Batch 7000: 0.2608216106891632
Batch 7100: 0.320138156414032
Batch 7200: 0.3597882091999054
Batch 7300: 0.2702594995498657
Batch 7400: 0.25589296221733093
Batch 7500: 0.1654646396636963
Batch 7600: 0.25696319341659546
Batch 7700: 0.26990553736686707
Batch 7800: 0.23313701152801514
Batch 7900: 0.16380831599235535
Batch 8000: 0.2056136578321457
Batch 8100: 0.26847541332244873
Batch 8200: 0.4479471743106842
Accuracy: 85.465, loss: 0.261
Epoch 10
Batch 0: 0.29370516538619995
Batch 100: 0.2893027067184448
Batch 200: 0.309626966714859
Batch 300: 0.2380230724811554
Batch 400: 0.19312641024589539
Batch 500: 0.14211837947368622
Batch 600: 0.14007270336151123
Batch 700: 0.21602940559387207
Batch 800: 0.23700933158397675
Batch 900: 0.20056244730949402
Batch 1000: 0.24877437949180603
Batch 1100: 0.27460697293281555
Batch 1200: 0.3073089122772217
Batch 1300: 0.15589693188667297
Batch 1400: 0.24813616275787354
Batch 1500: 0.20574024319648743
Batch 1600: 0.3182113766670227
Batch 1700: 0.19250847399234772
Batch 1800: 0.22823064029216766
Batch 1900: 0.20136135816574097
Batch 2000: 0.31399232149124146
Batch 2100: 0.4420076906681061
Batch 2200: 0.37899014353752136
Batch 2300: 0.3168504536151886
Batch 2400: 0.22385424375534058
Batch 2500: 0.28186583518981934
Batch 2600: 0.19841675460338593
Batch 2700: 0.34990522265434265
Batch 2800: 0.2030208706855774
Batch 2900: 0.26752862334251404
Batch 3000: 0.3546977639198303
Batch 3100: 0.31899672746658325
Batch 3200: 0.3628527522087097
Batch 3300: 0.285788893699646
Batch 3400: 0.17134220898151398
Batch 3500: 0.3622337579727173
Batch 3600: 0.2407657653093338
Batch 3700: 0.21077638864517212
Batch 3800: 0.2592938542366028
Batch 3900: 0.17846500873565674
Batch 4000: 0.2835567891597748
Batch 4100: 0.4079606235027313
Batch 4200: 0.2559605538845062
Batch 4300: 0.2111770212650299
Batch 4400: 0.2377980500459671
Batch 4500: 0.3089525103569031
Batch 4600: 0.1131713017821312
Batch 4700: 0.30813533067703247
Batch 4800: 0.2636660039424896
Batch 4900: 0.1566542387008667
Batch 5000: 0.31172409653663635
Batch 5100: 0.232869490981102
Batch 5200: 0.24616025388240814
Batch 5300: 0.2249220609664917
Batch 5400: 0.4237132668495178
Batch 5500: 0.2498161792755127
Batch 5600: 0.2548980116844177
Batch 5700: 0.2589472532272339
Batch 5800: 0.20236220955848694
Batch 5900: 0.20121335983276367
Batch 6000: 0.30520057678222656
Batch 6100: 0.23985794186592102
Batch 6200: 0.25127723813056946
Batch 6300: 0.2358938753604889
Batch 6400: 0.33458027243614197
Batch 6500: 0.26309072971343994
Batch 6600: 0.33266550302505493
Batch 6700: 0.15177762508392334
